cod_destino,cod_origem,passageiros_rodov_pred_log,passageiros_rodov_pred
3142007,3109204,0.8297628,6
3142007,3120904,1.2855817,19
3142007,5206206,0.9266686,8
3142007,3119104,0.8219907,6
3142007,3147006,1.2830693,19
3142007,3138682,1.2025864,15
3142007,3132107,0.98733276,9
3142007,3149150,1.8416551,69
3142007,3135357,1.6221964,41
3142007,3138658,1.5198452,33
3142007,3108602,2.1238105,132
3142007,3161106,1.8936967,78
3142007,3123809,0.7416133,5
3142007,3170909,1.6723162,47
3142007,3147956,1.2332953,17
3142007,3162401,1.372548,23
3151701,3550308,2.9402003,871
3151701,3152501,2.597104,395
3151701,3101607,2.2819188,191
3151701,3504107,1.4508829,28
3151701,3139003,2.670072,467
3151701,3162302,2.744686,555
3151701,3167400,1.565902,36
3130309,3550308,1.3573207,22
3130309,3170206,0.9400839,8
3130309,3170107,0.7027251,5
3130309,3106200,1.2995895,19
3130309,3149903,0.6865688,4
3130309,3157708,0.4284722,2
3130309,3149200,0.0725255,1
3130309,3126109,2.0644841,116
3130309,3111903,0.39198637,2
3130309,3138203,0.81335944,6
3130309,3149804,0.20896478,1
3130309,3111507,1.0880599,12
3130309,3136702,0.66466886,4
3130309,3105103,1.9057904,80
3130309,3104007,1.10003,12
3130309,3105608,0.5934474,3
3130309,3129509,0.70122117,5
3130309,3138807,1.4189345,26
3130309,3122306,1.4062657,25
3130309,3162500,0.2805783,1
3130309,3104205,2.1730244,148
3130309,3137205,1.6951456,49
3130309,3151503,1.2391049,17
3130309,3168200,0.72327477,5
3130309,3140704,0.57966673,3
3130309,3133808,0.76607,5
3130309,3123403,0.47708216,2
5203500,3550308,2.5725577,373
5203500,3170206,2.8275402,672
5203500,5208707,2.5691156,370
5203500,3170107,1.6076498,40
5203500,3543402,2.0781813,119
5203500,5218805,2.7287788,535
5203500,5211503,2.418399,262
5203500,5211909,2.2224162,166
5203500,5219308,2.12485,133
5203500,5209101,1.874753,74
5203500,5213806,0.9386816,8
5203500,5218391,1.1286129,13
5203500,5205059,1.7406325,55
5203500,5213004,1.3847572,24
3123601,3550308,2.8301392,676
3123601,3106200,2.9587054,909
3123601,3149903,1.3749279,23
3123601,3136702,1.7568147,57
3123601,3159902,0.38751096,2
3123601,3114501,0.8463163,7
3123601,3132206,0.5865811,3
3123601,3115508,1.6906862,49
3123601,3151800,1.7504685,56
3123601,3147907,1.4601781,28
3123601,3113909,1.5389344,34
3123601,3137809,1.6476994,44
3123601,3110707,1.9273142,84
3123601,3169307,2.6295977,426
3123601,3101607,2.4171183,261
3123601,3170701,3.8976967,7901
3123601,3163706,1.9203422,83
3123601,3504107,1.2053156,16
3123601,3111002,1.208023,16
3123601,3135902,1.2381967,17
3123601,3147204,2.3490279,223
3123601,3139003,1.9189568,82
3123601,3104304,1.2199727,16
3123601,3105301,0.11643613,1
3123601,3114402,0.86480594,7
3123601,3102001,1.0048587,10
3123601,3117108,1.1458781,13
3123601,3101904,0.5239298,3
3123601,3107505,0.3716024,2
3123601,3138609,0.13627668,1
3123601,3101201,0.6746504,4
3123601,3145505,1.0002036,10
3123601,3114105,1.1653323,14
3151404,3550308,2.9673429,927
3151404,3106200,3.8597164,7239
3151404,3145208,1.8706801,74
3151404,3107406,2.0936108,124
3151404,3122306,2.6946757,495
3151404,3147105,1.7308204,53
3151404,3142403,1.726183,53
3151404,3145802,2.3273742,212
3151404,3146909,1.7844255,60
3151404,3140506,1.6925207,49
3151404,3137205,1.735811,54
3151404,3149705,2.235566,172
3151404,3100203,1.1364908,13
3510500,3550308,4.1293445,13469
3510500,3304557,3.5238311,3340
3510500,3549904,3.8281884,6732
3510500,3548500,2.9244297,840
3510500,3303807,2.8438442,697
3510500,3300100,2.7329595,540
3510500,3506359,2.4047515,253
3510500,3535606,2.423454,265
3142403,3550308,1.6438466,44
3142403,3170206,1.2464199,17
3142403,3106200,2.4186528,262
3142403,3543402,1.602405,40
3142403,3157708,0.25589895,1
3142403,3145208,1.5590174,36
3142403,3138807,1.8558009,71
3142403,3107406,2.5174637,329
3142403,3122306,2.5864089,385
3142403,3164704,1.1609622,14
3142403,3147105,0.8925494,7
3142403,3151404,1.6815351,48
3142403,3137205,2.436435,273
3142403,3123205,1.6508073,44
3142403,3149705,1.8418063,69
3142403,3100203,1.3874449,24
3142403,3103900,0.888644,7
3142403,3153707,1.1216525,13
3550407,3550308,3.4478674,2804
3550407,2906873,0.6205698,4
3550407,3525904,2.1820226,152
3550407,3538709,3.8573048,7199
3550407,3550100,2.1491866,140
3550407,3501608,3.425248,2662
3550407,3529005,2.1748714,149
3550407,3505500,1.5734245,37
3550407,3543907,3.3331017,2153
3550407,3506003,3.0846803,1215
3550407,3525300,2.6180358,414
3550407,3516705,1.499577,31
3550407,3507902,1.7847227,60
3550407,3526803,2.1445534,139
3550407,3500709,2.3226604,210
3550407,3554706,1.934366,85
3550407,3505302,2.4414904,276
3550407,3547007,1.7257248,53
3167400,3550308,1.5541744,35
3167400,3152501,2.2761593,188
3167400,3101607,1.6903427,49
3167400,3504107,1.0825464,12
3167400,3139003,1.7193345,52
3167400,3162302,2.404377,253
3167400,3151701,1.5988771,39
3167400,3169802,1.83338,68
5003801,3550308,2.755335,569
5003801,3541406,2.243966,175
5003801,5002704,2.511402,324
5003801,5006002,1.818418,65
5003801,5003702,3.3490005,2233
5003801,5001904,1.6609867,45
5003801,5007208,1.9738787,94
5003801,3541307,1.6237597,42
5003801,5008305,1.799516,63
5003801,3547700,1.0664039,11
5003801,5006606,2.068365,117
5003801,3541505,1.3055645,20
5003801,5008404,2.4058328,254
5003801,5004007,1.7686219,58
5003801,5000807,1.0661887,11
5003801,5003454,2.033012,107
5003801,5002001,1.118625,13
5003801,5004700,2.2664897,184
5003801,5006200,2.0163488,103
5003801,5002308,0.7560116,5
5003801,5005103,0.71324813,5
3126505,3550308,1.5456334,35
3126505,3168606,0.9282143,8
3126505,3103405,1.3386612,21
4116802,3550308,2.2770545,189
4116802,4106902,1.8533556,71
4116802,4119905,1.4983445,31
4116802,4109401,1.6408952,43
4116802,3552205,2.0324395,107
4116802,4104303,1.9130676,81
4116802,4119608,1.7929763,62
4116802,4127965,0.7256162,5
4116802,4110805,1.6746277,47
4116802,4112751,1.2882619,19
4116802,4128005,1.1231911,13
4116802,4116703,1.183149,15
4116802,4120606,0.82625747,6
4116802,4122503,2.3781872,238
4116802,4103909,1.4676272,29
3553856,3550308,1.9318653,85
3553856,4119905,1.1509521,14
3553856,3552205,1.8700203,74
3553856,3523206,1.5246075,33
3553856,3508009,1.8532909,71
3553856,3522307,1.4771192,29
3553856,3510203,1.6223266,41
3553856,3522406,3.1717238,1484
3162302,3550308,2.0196614,104
3162302,3152501,2.3660762,232
3162302,3101607,1.8158793,65
3162302,3504107,1.5773697,37
3162302,3139003,1.9934217,98
3162302,3151701,2.4599566,288
3162302,3167400,2.1415963,138
3158300,3550308,2.312442,205
3158300,3106200,2.6059954,403
3158300,3149903,1.9922342,98
3158300,3138203,1.9000244,79
3158300,3159902,1.3241899,21
3158300,3114501,1.140562,13
3158300,3132206,0.8967555,7
3158300,3107109,2.6460087,442
3158300,3147907,1.1086434,12
3158300,3101607,1.8196822,66
3158300,3170701,2.162825,145
3158300,3169406,3.2500563,1778
3158300,3128709,1.1418617,13
3158300,3144102,0.8093764,6
3158300,3143005,1.0316765,10
3158300,3111606,1.7224998,52
3158300,3144607,1.809392,64
3158300,3104304,1.2022381,15
3158300,3114402,1.4931499,31
3158300,3118700,2.247791,176
3158300,3101904,1.0305531,10
3158300,3130507,2.3394985,218
3158300,3128105,1.4864951,30
3158300,3111309,2.2413073,174
3306206,3550308,3.4619875,2897
3306206,3106200,2.5583916,361
3306206,3304557,2.9331167,857
3306206,3306305,1.998194,99
3306206,3306008,2.4197206,262
3306206,3136702,2.3629193,230
3306206,3105608,1.5986606,39
3306206,3304201,1.7206944,52
3306206,3300308,2.9073465,807
3306206,3302205,1.6967615,49
3306206,3303906,2.270482,186
3306206,3113305,1.8184915,65
3306206,3101508,2.312094,205
3306206,3122009,0.87675035,7
3306206,3143906,1.523674,33
3306206,3302809,3.1029086,1267
3306206,3304003,2.663807,461
3306206,3303856,2.6017578,399
3169406,3550308,3.4324083,2706
3169406,3106200,2.730243,537
3169406,3149903,1.839358,69
3169406,3138203,2.6390674,435
3169406,3159902,1.3886372,24
3169406,3114501,1.3409853,21
3169406,3132206,1.1750984,14
3169406,3107109,3.0694253,1173
3169406,3147907,1.9775928,94
3169406,3113909,2.452404,283
3169406,3169307,2.886756,770
3169406,3170701,3.1883626,1542
3169406,3111606,2.4243772,265
3169406,3158300,2.98325,962
3169406,3144607,2.3727007,235
3169406,3114402,1.9871374,97
3169406,3118700,1.5215356,33
3169406,3101904,1.3456595,22
3169406,3130507,2.7117765,514
3169406,3128105,1.9929487,98
3169406,3111309,2.4130561,258
5004007,3550308,2.6148794,411
5004007,3541406,2.1665864,146
5004007,5002704,1.9038588,80
5004007,5006002,1.4351206,27
5004007,5003702,2.664996,462
5004007,5001904,1.3769405,23
5004007,5007208,1.6188003,41
5004007,5008305,1.6504779,44
5004007,5006606,1.5353854,34
5004007,5008404,2.0833395,121
5004007,5003801,1.7630794,57
5004007,5000807,1.1020741,12
5004007,5003454,3.1463637,1400
5004007,5002001,1.2415547,17
5004007,5004700,2.222533,166
5004007,5006200,1.9353442,86
5004007,5002308,0.75870717,5
5004007,5005103,1.5266633,33
4122503,3550308,2.3096328,204
4122503,4106902,2.4036818,253
4122503,4119905,1.8388928,69
4122503,4109401,1.7283931,53
4122503,3552205,2.1282606,134
4122503,4104303,2.1750135,149
4122503,4119608,1.7230076,52
4122503,4127965,0.9220549,8
4122503,4110805,1.7648202,58
4122503,4112751,0.92023045,8
4122503,4128005,1.0113039,10
4122503,4116703,0.9428025,8
4122503,4110656,0.81259114,6
4122503,4120606,1.0746324,11
4122503,4103909,1.6118623,40
4122503,4116802,1.8398064,69
4122503,4113734,0.9218354,8
4122503,4115739,1.4982985,31
3138104,3550308,1.9473811,88
3138104,3106200,2.321813,209
3138104,3167202,0.8989897,7
3138104,3151206,2.0293467,106
3138104,3147402,0.74878806,5
3138104,3120904,1.7058074,50
3138104,3119104,1.5190661,33
3138104,3170800,1.9906776,97
3144607,3550308,2.8269112,671
3144607,3106200,3.1398675,1379
3144607,3138203,2.3530598,225
3144607,3159902,1.5420493,34
3144607,3107109,1.6891437,48
3144607,3113909,0.8990379,7
3144607,3169307,2.1287825,134
3144607,3101607,1.8836055,76
3144607,3170701,2.3444712,221
3144607,3169406,1.6486721,44
3144607,3128709,1.1522717,14
3144607,3144102,0.4382188,2
3144607,3143005,0.79455906,6
3144607,3111606,1.6659341,46
3144607,3158300,1.393483,24
3144607,3104304,0.69628376,4
3144607,3118700,0.97204447,9
3545605,3550308,3.35008,2239
3545605,3543402,3.433703,2714
3545605,3525904,2.203247,159
3545605,3549805,3.611906,4091
3545605,3519600,2.5886283,387
3545605,3522703,3.0965025,1248
3545605,3551702,2.2191985,165
3545605,3524303,3.137115,1371
3545605,3556909,1.4555372,28
3545605,3553708,3.2812946,1911
3545605,3505609,1.7261373,53
3545605,3511102,4.0530643,11299
3305802,3550308,3.4580693,2871
3305802,3304557,3.8597624,7240
3305802,3138401,2.7017934,503
3305802,3131307,2.6288283,425
3305802,3303906,3.1210108,1321
3305802,3101508,3.13415,1361
3305802,3303401,3.8178108,6573
3305802,3301207,2.4208245,263
3305802,3305158,2.4843857,305
3306107,3550308,3.1008003,1261
3306107,3304557,3.4186103,2621
3306107,3306305,2.6801643,478
3306107,3306008,2.7115014,514
3306107,3136702,3.5109842,3243
3306107,3300308,3.0408916,1098
3306107,3304409,2.0615687,115
3306107,3300100,2.8005662,631
3306107,3159308,1.9935321,98
3306107,3304508,2.8047159,637
3147204,3550308,2.8822114,762
3147204,3106200,3.0022151,1005
3147204,3149903,1.4125949,25
3147204,3136702,1.9770453,94
3147204,3159902,0.70822614,5
3147204,3114501,1.2819922,19
3147204,3132206,1.4161787,26
3147204,3115508,1.4843898,30
3147204,3151800,2.2813787,191
3147204,3147907,1.7420542,55
3147204,3113909,1.7022976,50
3147204,3110707,1.7253107,53
3147204,3169307,2.460851,288
3147204,3101607,2.58638,385
3147204,3170701,3.572271,3734
3147204,3504107,1.20198,15
3147204,3111002,1.4086363,25
3147204,3123601,2.599736,397
3147204,3139003,2.415289,260
3147204,3104304,1.7552667,56
3147204,3105301,0.8722954,7
3147204,3114402,1.5303019,33
3147204,3102001,1.7048233,50
3147204,3117108,1.8456914,70
3147204,3101904,1.1104932,12
3147204,3107505,0.863656,7
3147204,3138609,0.3290774,2
3147204,3101201,0.8969845,7
5005608,3550308,2.3694675,234
5005608,3304557,1.9104445,81
5005608,3549904,1.4405041,27
5005608,3541406,1.5252881,33
5005608,3504008,1.0531145,11
5005608,3534708,0.7120624,5
5005608,5002704,2.0343132,108
5005608,5003207,1.8612176,72
5005608,5002100,0.84246665,6
5005608,5006606,1.4107586,25
5005608,5005004,1.2866096,19
5005608,5002209,1.0681539,11
5005608,5002159,2.0016427,100
5005608,5000906,0.814945,6
5005608,5008008,1.1192818,13
5005608,5001102,2.1305366,135
3532405,3550308,2.9951932,988
3532405,3504107,2.7790158,601
3532405,3520202,1.784315,60
3532108,3550308,1.9182539,82
3532108,3502101,3.0115404,1026
3532108,3502804,2.1170094,130
3532108,3520442,1.3839391,24
3532108,3530102,1.1650493,14
3532108,3556305,1.9296261,85
3532108,3518206,1.9519708,89
3532108,3526506,1.3675877,23
3532108,3511003,1.7052956,50
3532108,3517802,1.4472023,28
3545407,3550308,2.5675461,369
3545407,3541406,2.44957,281
3545407,3504008,2.5984886,396
3545407,3519253,0.82540315,6
3545407,3534708,3.9905818,9785
3545407,3529203,1.1658651,14
3545407,3510005,2.0193179,104
3545407,3535309,2.5892246,388
3545407,3519501,2.770813,589
3545407,3543204,1.9350843,86
4128500,3550308,2.6968913,497
4128500,4106902,2.380468,240
4128500,3553807,0.96506673,9
4128500,4109708,1.4696023,29
4128500,4126306,1.8730844,74
4128500,4119905,2.3199184,208
4128500,4112009,1.7134155,51
4128500,4126603,2.2840009,192
4128500,4112306,1.1077187,12
4128500,4127809,1.5709385,37
4128500,4104907,1.2203753,16
4128500,4119400,1.404726,25
4128500,4119202,0.6122472,4
4128500,3522802,2.9258673,843
4128500,3552205,2.24237,174
4128500,3523206,0.85943455,7
4128500,3512605,1.6413273,43
4128500,3522307,0.99274826,9
4128500,4113700,2.5245254,334
4128500,3521804,0.9945547,9
4128500,4120705,1.9340718,85
4128500,4112801,1.5040814,31
4128500,4104709,0.7422564,5
4128500,3534708,1.164744,14
4128500,3529005,1.7285161,53
4128500,4124103,1.1537584,14
4128500,4126009,0.46393597,2
4128500,4111704,1.9965893,99
4128500,4101606,2.3597507,228
4128500,4106001,0.5536545,3
4128500,4111803,1.4925085,31
4128500,4101903,0.83008033,6
4128500,4124301,1.0093987,10
4128500,4124004,2.4733527,297
4128500,4125407,1.7831334,60
4218202,3550308,3.0340664,1081
4218202,4209102,3.1462765,1400
4218202,4205407,2.7711763,590
4218202,4106902,3.508579,3225
4218202,4205803,1.3026702,20
4218202,4213203,3.7097147,5125
4218202,4208906,3.1350513,1364
4218202,4214805,3.007048,1016
4218202,4218004,1.7892879,61
4218202,4201703,2.094461,124
4218202,4202909,2.3561218,227
4218202,4202404,3.2756484,1886
4218202,4206900,2.2749925,188
4218202,4211504,2.0461712,111
4218202,4203709,1.2729213,18
4218202,4215109,3.174338,1493
4218202,4205159,1.8060677,63
4218202,4214003,2.5134099,326
4218202,4202206,2.7575414,572
4218202,4201257,2.170239,147
4218202,4208500,1.0488182,11
4218202,4214706,3.101776,1264
3553500,3550308,1.945772,88
3553500,3552205,2.4429312,277
3553500,3542602,1.4062479,25
3553500,3526100,1.321224,20
3553500,3524600,1.1075418,12
3553500,3520301,0.845425,7
3553500,3537800,1.7610399,57
5008404,3550308,2.2221816,166
5008404,4205407,0.9551837,9
5008404,3541406,1.5484436,35
5008404,5002704,1.6526212,44
5008404,5006002,1.1762332,15
5008404,5003702,2.845808,701
5008404,5001904,0.95767117,9
5008404,5007208,1.5395103,34
5008404,5006606,1.1122224,12
5008404,5003801,2.3181705,208
5008404,5004007,1.6185961,41
5008404,5000807,0.8683616,7
5008404,5003454,1.6193867,41
5008404,5002001,0.79157615,6
5008404,5004700,1.8182681,65
5008404,5006200,1.5052116,32
5008404,5002308,0.41264364,2
5008404,5005103,1.4904082,30
4123907,3550308,2.2822733,191
4123907,4106902,1.9510438,89
4123907,4104808,1.7039223,50
4123907,4108304,1.6534318,45
4123907,4115804,0.7237727,5
4123907,4113700,2.6369898,433
4123907,4102406,3.4670157,2930
4123907,4106407,3.5096896,3233
4123907,3534708,2.0695634,117
4123907,4103602,1.9250941,84
4123907,4111803,1.8637685,73
4123907,4101101,2.2074037,161
4123907,4101903,1.0125175,10
2210003,3170206,1.1159061,13
2210003,3103504,0.99000543,9
2210003,2611101,2.4676645,293
2210003,2903201,1.2744027,18
2210003,2203909,1.5411216,34
2210003,2205102,1.6926697,49
2210003,2211001,2.2460341,176
2210003,2207009,1.7705067,58
2210003,2202307,1.5495654,35
2210003,2210607,1.953494,89
2210003,2211308,1.2167717,16
2210003,2208809,1.0277115,10
2210003,2200509,0.97159535,9
2210003,2200202,0.166923,1
2210003,2205565,1.5289319,33
2210003,2208650,0.65886724,4
2210003,2209658,1.5278835,33
2210003,2202117,1.4074653,25
2210003,2204808,0.899481,7
2210003,2204709,0.89846367,7
2210003,2203503,0.57935005,3
2210003,2201408,0.7820116,6
2210003,2207751,0.69788784,4
2210003,2210805,1.3870653,24
2210003,2926004,2.4551215,285
2210003,2907202,1.415659,26
2210003,2210359,1.5031363,31
2210003,2210904,1.2234861,16
2210003,2202455,1.6700026,46
2210003,2207306,1.920314,83
2210003,2203354,1.3191473,20
2210003,2203305,0.0,1
2210003,2202778,1.1809647,15
2210003,2202851,1.36423,23
2210003,2207959,1.9062134,80
2210003,2207934,1.2428244,17
2210003,2205359,1.3843603,24
3142809,3170206,3.2549882,1798
3142809,5208707,2.9016771,797
3142809,3170107,1.5901914,38
3142809,3106200,2.905858,805
3142809,1721000,1.7957269,62
3142809,1702109,1.1617665,14
3142809,1709500,0.9853768,9
3142809,3157708,1.192517,15
3142809,3149804,1.2071599,16
3142809,3104007,2.4716377,296
3142809,4108304,2.1791637,151
3142809,3541406,1.9355857,86
3142809,3504008,1.5295743,33
3142809,5218805,2.5403564,347
3142809,5211503,2.8734848,747
3142809,5220405,2.5166018,328
3142809,5211909,2.0185292,104
3142809,3145208,1.2639468,18
3142809,3138807,1.2936794,19
3142809,3134202,2.9336524,858
3142809,1718204,0.76991284,5
3142809,5204508,2.2027853,159
3142809,5216304,1.3563095,22
3142809,5218508,1.6164967,41
3142809,5219308,2.0985887,125
3142809,5209101,1.5565357,36
3142809,5213806,0.9166176,8
3142809,5204250,1.4200543,26
3142809,3115805,2.2806768,190
3142809,3159803,1.8771942,75
3142809,3109808,1.4261875,26
3142809,3112604,1.6483448,44
3142809,3111804,1.9978929,99
3142809,3147105,1.20351,15
3142809,3131406,0.69436014,4
3128600,3170206,1.3997782,25
3128600,3103504,0.4525019,2
3128600,3170107,0.6664201,4
3128600,5205109,1.2818269,19
3128600,3148004,1.0661061,11
3128600,3148103,1.0410795,10
3128600,3143104,0.93374366,8
3128600,3147006,2.1549585,142
3128600,3100104,0.16660601,1
3128600,3131604,0.1133355,1
3128600,3119302,0.5491497,3
3128600,3124807,0.0,1
3128600,3145000,0.12883168,1
3128600,3171006,1.420795,26
3128600,3153400,0.7230445,5
3128600,3137106,1.0157094,10
3115805,3170206,3.0449452,1109
3115805,5208707,3.3695796,2341
3115805,5218805,2.816746,655
3115805,3549805,2.0186691,104
3115805,5211503,3.5238485,3340
3115805,5211909,2.3588617,228
3115805,3127107,1.750521,56
3115805,3134202,2.5625644,365
3115805,5204508,1.9575675,90
3115805,3142809,1.979552,95
3115805,5219308,2.0960133,124
3115805,5209101,1.7215123,52
3115805,5213806,1.2914665,19
3115805,3152808,1.3776277,23
3115805,3127008,1.2149374,16
3115805,3111804,2.5456445,351
3127008,3170206,2.1978452,157
3127008,5208707,3.0955203,1246
3127008,3549805,3.0245116,1058
3127008,5002704,1.6975458,49
3127008,3537305,1.4193292,26
3127008,5211503,1.89489,78
3127008,3127107,2.2463517,176
3127008,3502101,1.5290074,33
3127008,3502804,2.1894515,154
3127008,5000203,1.136205,13
3127008,5007109,0.99862933,9
3127008,5008305,1.9462658,88
3127008,5213806,1.0647277,11
3127008,3506508,1.4861894,30
3127008,3115805,1.3177603,20
3127008,3533007,2.5633585,365
3127008,3133402,1.5588552,36
3127008,3519808,2.7635467,580
3111507,3170206,2.03648,108
3111507,3170107,1.4743477,29
3111507,3106200,2.2318263,170
3111507,3149903,0.4907275,3
3111507,3157708,0.6153702,4
3111507,3149200,0.2604531,1
3111507,3126109,1.3079828,20
3111507,3111903,0.3551214,2
3111507,3138203,0.8369318,6
3111507,3149804,0.7820742,6
3111507,3136702,1.1808813,15
3111507,3105103,1.5907232,38
3111507,3104007,1.8764688,75
3111507,3105608,0.68677604,4
3111507,3129509,1.7595778,57
3111507,3145208,0.9868673,9
3111507,3138807,1.7047262,50
3111507,3111200,0.9039802,8
3111507,3162500,0.8749803,7
3111507,3130309,1.1487781,14
3111507,3104205,1.1271572,13
3111507,3155504,0.9845542,9
3111507,3162104,1.59402,39
3111507,3147105,0.675799,4
3111507,3145000,0.26848036,1
3111507,3156908,1.5698806,37
3111507,3123205,1.2722411,18
3111507,3119807,1.5510591,35
3111507,3114303,1.3642097,23
3111507,3159704,1.1815444,15
3112604,3170206,2.3101628,204
3112604,3170107,1.3793408,23
3112604,3134202,2.977524,949
3112604,3142809,1.8927423,78
3112604,5218508,1.5988185,39
3112604,5209937,1.190109,15
3112604,5209150,1.214702,16
3112604,3109808,1.8473252,70
3112604,3131406,1.8195289,65
3135605,3170206,1.1819108,15
3135605,3170107,0.698273,4
3135605,3304557,1.7998415,63
3135605,3143302,2.709678,512
3135605,2911709,1.1160651,13
3135605,2905206,0.61790955,4
3135605,3548500,1.5643482,36
3135605,3151206,2.0552776,113
3135605,3516200,1.2353128,17
3135605,3148004,1.4393656,27
3135605,3148103,0.96412045,9
3135605,2900108,0.34532535,2
3135605,3162658,0.54048663,3
3135605,3162252,1.2396544,17
3135605,3118809,1.0214924,10
3116902,3170206,1.2263198,16
3116902,3505500,1.1720078,14
3116902,3127107,1.3437806,22
3116902,3134202,1.320889,20
3116902,3152808,0.35383108,2
3116902,3111101,0.73259854,5
3116902,3151602,0.5412084,3
5203906,3170206,2.2090902,161
5203906,5211503,3.3133285,2057
5203906,5204508,2.2025337,159
5203906,5213806,1.291834,19
5203906,3169604,0.9409083,8
3159803,3170206,2.7621894,578
3159803,5220405,3.9602299,9124
3159803,3134202,3.036205,1086
3159803,3142809,2.0874848,122
3159803,5216304,2.7073884,509
3159803,5218508,2.4852781,305
5204250,3170206,2.0800183,120
5204250,5204300,1.2212251,16
5204250,5211503,2.535539,343
5204250,5220405,1.8624045,72
5204250,3142809,1.3759857,23
5204250,5216304,0.9739829,9
5204250,5218508,1.3810762,24
5204250,5209937,1.2427541,17
5204250,5209150,0.89648473,7
5204250,3169604,0.9390196,8
5209937,3170206,1.486494,30
5209937,5204300,0.8336209,6
5209937,5211503,1.2694609,18
5209937,5220405,1.8286815,67
5209937,3134202,1.7915119,61
5209937,5216304,0.76595676,5
5209937,5218508,1.6629857,46
5209937,5204250,0.9349376,8
5209937,5209150,1.5381268,34
5209937,3169604,0.5935818,3
5209937,3112604,1.21605,16
5209937,3131406,0.41123402,2
5209150,3170206,1.4543658,28
5209150,5211503,1.8492966,70
5209150,5220405,2.7809718,603
5209150,3134202,1.9736325,94
5209150,5216304,1.6176419,41
5209150,5218508,1.4158974,26
5209150,5204250,0.98063684,9
5209150,5209937,1.5463238,35
5209150,3169604,0.5724089,3
5209150,3112604,1.3851933,24
5209150,3131406,1.589628,38
3138682,3170206,1.3341373,21
3138682,3106200,2.1585493,144
3138682,3143302,2.7081163,510
3138682,3167202,0.9487002,8
3138682,3147402,0.5877274,3
3138682,3104809,0.21843316,1
3138682,3107307,0.66104054,4
3138682,3109204,0.0,1
3138682,3120904,1.183964,15
3138682,3119104,0.48449317,3
3138682,3108602,2.5914826,390
3138682,3161106,1.5650721,36
3138682,3142007,1.6820608,48
3130705,3170206,2.6205454,417
3130705,3143104,1.8971285,78
3130705,3100104,0.8165273,6
3130705,3119302,1.0477293,11
3130705,3156403,1.042373,11
3111101,3170206,2.63181,428
3111101,3170107,1.9460552,88
3111101,3505500,1.9158734,82
3111101,3127107,1.7131335,51
3111101,3134202,2.922304,836
3111101,3152808,1.6383593,43
3111101,3116902,1.5841577,38
3111101,3134400,1.9807795,95
3111101,3151602,1.2749144,18
3111101,3111408,0.90865767,8
5216304,3170206,2.471199,295
5216304,5208707,3.0128007,1029
5216304,5210208,1.3483328,22
5216304,5218805,2.596129,394
5216304,5204300,2.311828,205
5216304,5211503,1.8684087,73
5216304,5217203,1.0593833,11
5216304,5220405,4.6909995,49090
5216304,5211909,2.2931893,196
5216304,3134202,2.3918095,246
5216304,3142809,1.6592338,45
5216304,5218508,2.369756,234
5216304,5219308,2.235542,172
5216304,5204102,2.528724,337
5216304,5200134,1.5406759,34
5216304,5203401,0.85514873,7
5216304,5209952,1.18341,15
5216304,5204250,1.1153449,13
5216304,5209937,0.9679417,9
5216304,5209150,1.466674,29
5216304,3159803,2.6734812,471
5216304,3134400,1.4963309,31
5216304,5202353,0.83080906,6
5216304,5204409,1.0956981,12
5216304,5200902,1.2694583,18
5216304,5213756,1.1251366,13
5216304,3170438,0.65054697,4
5216304,5201454,1.1489865,14
3111804,3170206,2.5837991,383
3111804,5208707,2.584004,383
3111804,5211503,2.9839673,963
3111804,3134202,2.6760156,474
3111804,3142809,1.7903838,61
3111804,3115805,2.5805767,380
3157708,3170206,2.6448607,441
3157708,3170107,2.6568677,453
3157708,3106200,2.2075558,161
3157708,3149903,0.49717948,3
3157708,3149200,2.162979,145
3157708,3126109,1.4620438,28
3157708,3145604,0.38991585,2
3157708,3138203,0.9282355,8
3157708,3149804,1.2618502,18
3157708,3111507,0.6871761,4
3157708,3136702,0.3102613,2
3157708,3105103,1.0134104,10
3157708,3104007,2.5084116,322
3157708,3129509,1.0427703,11
3157708,3145208,0.76564765,5
3157708,3138807,0.98685265,9
3157708,3134202,1.4577801,28
3157708,3148103,2.4485195,280
3157708,3107406,0.9822746,9
3157708,3142809,1.1951599,15
3157708,3122306,1.3460357,22
3157708,3111200,1.0406222,10
3157708,3130309,0.5670733,3
3157708,3104205,0.9112867,8
3157708,3119302,0.8654091,7
3157708,3147105,0.628736,4
3157708,3142403,0.22235872,1
3157708,3145000,1.2570239,18
3157708,3119807,0.9635784,9
3124807,3170206,2.2795708,190
3124807,3103504,1.1112093,12
3124807,5300108,2.2287812,169
3124807,5205109,1.2987537,19
3124807,3106200,1.9468104,88
3124807,3129509,0.47889262,3
3124807,3148004,1.1030592,12
3124807,3145208,0.40972853,2
3124807,3148103,1.7811154,60
3124807,5206206,0.44228303,2
3124807,3143104,1.8569653,71
3124807,3147006,0.663754,4
3124807,3100104,1.1531469,14
3124807,3128907,0.96836334,9
3124807,3131604,1.3737711,23
3124807,3119302,1.3659512,23
3124807,3128600,0.0,1
3124807,3147105,0.26791573,1
5218508,3170206,2.692053,492
5218508,5208707,2.8671026,736
5218508,5210208,1.6507047,44
5218508,5218805,2.9378176,866
5218508,5211503,2.2848554,192
5218508,5217203,1.1060255,12
5218508,5220405,3.3214774,2096
5218508,3134202,2.029161,106
