cod_mun_origem,cod_mun_destino,total_passagens_2019,total_passagens_2020,tempo_medio_2019,tempo_medio_2020
1500602,5300108,644.0,333.0,-2,-2
3549805,5100250,642.0,,-2,
4316907,4106902,641.0,,-2,
2304400,2504009,641.0,,-2,
5204508,4314902,640.0,,-2,
5002704,4204202,640.0,,-2,
5002704,2105302,640.0,,-2,
4106902,5204508,639.0,,-2,
1506807,4108304,637.0,390.0,-2,-2
4204202,3543402,636.0,,-2,
1400100,4115200,635.0,344.0,-2,-2
5204508,4106902,634.0,,-2,
2504009,4106902,634.0,,-2,
2611606,5107909,634.0,,-2,
3509502,1304062,634.0,,-2,
3205309,2611101,633.0,339.0,-2,-2
3541406,5208707,633.0,,-2,
4314100,3543402,633.0,,-2,
4106902,2504009,633.0,,-2,
1200401,3543402,633.0,,-2,
3106200,5003207,633.0,,-2,
4106902,5218805,631.0,,-2,
2211001,1721000,629.0,324.0,-2,-2
3543402,5003702,629.0,,-2,
3143302,4108304,628.0,328.0,-2,-2
3502804,4208203,627.0,,-2,
2111300,1200401,626.0,378.0,-2,-2
2704302,2105302,626.0,,-2,
5218805,4106902,626.0,,-2,
4305108,2800308,625.0,,-2,
3543402,4204202,625.0,,-2,
2704302,1600303,623.0,404.0,-2,-2
1600303,2507507,622.0,297.0,-2,-2
1400100,1504208,622.0,358.0,-2,-2
3509502,4314407,622.0,,-2,
2111300,2605459,620.0,372.0,-2,-2
2611101,4208203,619.0,310.0,-2,-2
4208203,2611101,618.0,323.0,-2,-2
5003207,3106200,618.0,,-2,
3170206,1100205,617.0,616.0,-2,-2
4314407,4106902,617.0,,-2,
3106200,5003702,617.0,,-2,
5300108,3170701,615.0,,-2,
5208707,3143302,614.0,231.0,-2,-2
5300108,3170107,613.0,,-2,
2507507,1600303,611.0,306.0,-2,-2
5208707,3541406,611.0,,-2,
3170107,5300108,611.0,,-2,
1100049,4113700,610.0,,-2,
2504009,2304400,609.0,,-2,
1506807,2211001,608.0,214.0,-2,-2
1721000,2211001,607.0,264.0,-2,-2
4208203,3502804,606.0,,-2,
2931350,3509502,606.0,,-2,
4113700,4108304,604.0,,-2,
1100049,5208707,604.0,,-2,
2304400,4314100,601.0,,-2,
4108304,4113700,600.0,,-2,
2304251,4106902,600.0,,-2,
1200401,4208203,599.0,1113.0,-2,-2
1501402,3506003,599.0,,-2,
3205309,1400100,598.0,409.0,-2,-2
3170701,5300108,598.0,,-2,
5003702,3106200,598.0,,-2,
2611101,2408102,597.0,403.0,-2,-2
4106902,2304251,597.0,,-2,
2304400,1505536,594.0,,-2,
1600303,2704302,592.0,360.0,-2,-2
2304400,4208807,589.0,,-2,
3543402,4104808,589.0,,-2,
1100049,3549805,589.0,,-2,
3543402,1200401,588.0,,-2,
3529005,4205407,587.0,,-2,
2611606,3136702,587.0,,-2,
4108304,3143302,585.0,289.0,-2,-2
4106902,4316907,585.0,,-2,
4314407,3509502,584.0,,-2,
2307304,3205309,583.0,290.0,-2,-2
3205309,2307304,583.0,313.0,-2,-2
3143302,5208707,580.0,217.0,-2,-2
1721000,1100205,580.0,454.0,-2,-2
5107909,4108304,580.0,,-2,
1600303,4115200,576.0,419.0,-2,-2
2504009,2611606,576.0,,37,
1100304,4113700,576.0,,-2,
2704302,3502804,574.0,,-2,
1302603,2913606,574.0,,-2,
2913606,1302603,571.0,,-2,
5103403,3143302,570.0,384.0,-2,-2
5002704,1506807,570.0,289.0,-2,-2
5300108,1500602,570.0,332.0,-2,-2
4305108,5002704,570.0,,-2,
4113700,3543402,570.0,,-2,
5100250,5208707,570.0,,-2,
2913606,4208203,566.0,,-2,
3143302,5103403,565.0,345.0,-2,-2
3550308,2919306,565.0,,-2,
1506807,5002704,564.0,363.0,-2,-2
2105302,4113700,564.0,,-2,
2408102,2611101,562.0,350.0,-2,-2
1100205,1504208,562.0,441.0,-2,-2
2800308,4209102,562.0,,-2,
1504208,1100205,561.0,435.0,-2,-2
2211001,1506807,561.0,194.0,-2,-2
3509502,2931350,561.0,,-2,
4113700,1200401,561.0,,-2,
4106902,4314407,559.0,,-2,
3502804,2704302,559.0,,-2,
3106200,3170701,557.0,,66,
2111300,4204202,557.0,,-2,
2605459,2800308,556.0,753.0,-2,-2
5101803,3550308,556.0,,-2,
4314100,2304400,553.0,,-2,
4113700,1100049,553.0,,-2,
4119905,3304557,552.0,,-2,
1100122,5002704,552.0,,-2,
1501402,4104808,549.0,,-2,
4113700,1100304,549.0,,-2,
3170206,4204202,549.0,,-2,
1100205,1721000,548.0,471.0,-2,-2
4204202,3170206,548.0,,-2,
5208707,5100250,545.0,,-2,
1304062,1100205,544.0,,-2,
4104808,3543402,544.0,,-2,
2611606,2504009,542.0,,48,
4205407,3529005,541.0,,-2,
3136702,2611606,541.0,,-2,
1500602,3205309,540.0,513.0,-2,-2
1400100,3543402,540.0,,-2,
3205309,1500602,539.0,493.0,-2,-2
2800308,4204202,539.0,,-2,
2933307,3543402,539.0,,-2,
4108304,2933307,538.0,,-2,
5300108,3127701,538.0,,-2,
3543402,4113700,537.0,,-2,
1504208,3170206,536.0,425.0,-2,-2
3529005,3205309,536.0,,-2,
2933307,4108304,536.0,,-2,
2925303,1504208,536.0,,-2,
3205309,5008305,536.0,,-2,
2927408,1505536,536.0,,-2,
5208707,1100049,536.0,,-2,
3143302,5002704,535.0,259.0,-2,-2
1200401,4113700,535.0,,-2,
2611101,3543402,534.0,,-2,
2304251,4113700,533.0,,-2,
4104808,1302603,533.0,,-2,
4113700,2105302,533.0,,-2,
5107909,2611606,533.0,,-2,
2507507,4204202,532.0,,-2,
5002704,1100122,532.0,,-2,
4113700,2304251,531.0,,-2,
4108304,1506807,530.0,309.0,-2,-2
2925303,4209102,530.0,,-2,
3170701,3106200,529.0,,59,
4115200,1600303,528.0,354.0,-2,-2
2304251,5208707,528.0,,-2,
5208707,1500602,527.0,452.0,-2,-2
2800308,2605459,526.0,751.0,-2,-2
1500602,5208707,526.0,512.0,-2,-2
2307304,1100205,526.0,420.0,-2,-2
3170206,1504208,525.0,442.0,-2,-2
3304557,4317509,525.0,,-2,
3543402,2611101,525.0,,-2,
5208707,2304251,525.0,,-2,
4204202,3549805,525.0,,-2,
5107909,3543402,524.0,,-2,
2933307,5103403,523.0,,-2,
5002704,4305108,521.0,,-2,
1504208,2925303,520.0,,-2,
4106902,1505536,520.0,,-2,
4305108,1501402,519.0,,-2,
3502804,2304400,519.0,,-2,
2611606,2903201,518.0,,-2,
3205309,3529005,517.0,,-2,
2304400,3502804,517.0,,-2,
3127701,5300108,516.0,,-2,
2307304,4115200,514.0,290.0,-2,-2
3304557,4119905,513.0,,-2,
1100205,1304062,512.0,,-2,
3529005,2927408,512.0,,-2,
2927408,3529005,512.0,,-2,
1400100,2704302,511.0,551.0,-2,-2
3506003,2704302,511.0,,-2,
5107909,3170206,511.0,,-2,
4115200,2307304,509.0,250.0,-2,-2
1505536,2927408,509.0,,-2,
2211001,4113700,509.0,,-2,
2605459,5208707,508.0,218.0,-2,-2
1400100,2105302,508.0,,-2,
3529005,2304400,506.0,,-2,
3550308,5101803,505.0,,-2,
3549805,4204202,505.0,,-2,
1100122,3549805,503.0,,-2,
1304062,3509502,503.0,,-2,
3136702,4208203,502.0,,-2,
1505536,4314902,500.0,,-2,
5208707,5003702,500.0,,-2,
2704302,1400100,499.0,565.0,-2,-2
2307304,4108304,499.0,244.0,-2,-2
2903201,2933307,499.0,,-2,
5003702,5208707,499.0,,-2,
4317509,3304557,498.0,,-2,
3509502,3301009,497.0,,-2,
1505536,4106902,497.0,,-2,
4314902,1100122,497.0,,-2,
1100122,4314902,497.0,,-2,
3106200,3549904,496.0,,-2,
2605459,2111300,493.0,301.0,-2,-2
5103403,4305108,491.0,,-2,
4208203,3136702,489.0,,-2,
3543402,4115200,489.0,,-2,
1506807,4208203,488.0,529.0,-2,-2
3301009,3509502,488.0,,-2,
4104808,1501402,488.0,,-2,
3549805,1100122,488.0,,-2,
2307304,1302603,487.0,253.0,-2,-2
4115200,3136702,487.0,,-2,
1505536,2304400,487.0,,-2,
3543402,2933307,487.0,,-2,
4204202,2111300,485.0,,-2,
5101803,3509502,484.0,,-2,
2408102,1504208,483.0,290.0,-2,-2
3549904,3106200,483.0,,-2,
4209102,2925303,483.0,,-2,
2919306,3550308,483.0,,-2,
4204202,2925303,482.0,,-2,
3543402,1504208,482.0,,-2,
3170206,5107909,482.0,,-2,
2925303,4204202,481.0,,-2,
5208707,4305108,481.0,,-2,
3170107,4314902,480.0,,-2,
4208807,2927408,480.0,,-2,
1302603,2307304,479.0,238.0,-2,-2
3541406,4208203,479.0,,-2,
3136702,3170206,479.0,,-2,
1100049,4314902,479.0,,-2,
5208707,2605459,477.0,217.0,-2,-2
5103403,2933307,477.0,,-2,
1100205,2307304,476.0,388.0,-2,-2
2903201,3543402,476.0,,-2,
4208203,1506807,475.0,500.0,-2,-2
4208203,3541406,475.0,,-2,
4208203,2913606,475.0,,-2,
1504208,2408102,474.0,287.0,-2,-2
2304251,3205309,474.0,,-2,
2211001,4209102,473.0,,-2,
2504009,4208203,473.0,,-2,
2105302,1400100,472.0,,-2,
2105302,3549805,472.0,,-2,
3549805,1100049,472.0,,-2,
2605459,4208203,471.0,247.0,-2,-2
4204202,2800308,471.0,,-2,
4208203,2504009,470.0,,-2,
5218805,4314902,470.0,,-2,
4115200,2933307,468.0,,-2,
1400100,4209102,468.0,,-2,
1501402,3143302,467.0,357.0,-2,-2
4208203,2605459,467.0,243.0,-2,-2
4209102,2800308,467.0,,-2,
2704302,4104808,467.0,,-2,
1200203,3304557,467.0,,-2,
2304400,3529005,465.0,,-2,
1100205,3541406,464.0,,-2,
5100250,5300108,464.0,,-2,
3143302,2507507,463.0,234.0,-2,-2
4108304,2307304,463.0,228.0,-2,-2
5300108,5100250,463.0,,-2,
1504208,4208203,462.0,428.0,-2,-2
4208203,2933307,462.0,,-2,
2927408,4208807,462.0,,-2,
1400100,4113700,461.0,,-2,
5008305,3205309,460.0,,-2,
1302603,2605459,459.0,230.0,-2,-2
2611606,4119905,459.0,,-2,
4314902,1505536,459.0,,-2,
4314902,1100049,459.0,,-2,
5002704,3143302,458.0,238.0,-2,-2
2507507,3143302,458.0,225.0,-2,-2
4119905,5103403,458.0,,-2,
4205407,4314407,458.0,,-2,
3136702,4115200,458.0,,-2,
4314902,3170107,458.0,,-2,
4104808,2704302,458.0,,-2,
1504208,2704302,457.0,330.0,-2,-2
3529005,4106902,457.0,,-2,
1100049,4104808,457.0,,-2,
3106200,1100304,457.0,,-2,
3543402,5107909,457.0,,-2,
3205309,2304251,456.0,,-2,
4119905,2611606,455.0,,-2,
3549805,2105302,455.0,,-2,
2611606,1500602,454.0,260.0,-2,-2
4204202,2507507,454.0,,-2,
4209102,2507507,454.0,,-2,
1100304,3106200,454.0,,-2,
4209102,2211001,452.0,,-2,
1302603,4305108,451.0,,-2,
2408003,2800308,451.0,,-2,
4104808,1100049,451.0,,-2,
4305108,5103403,450.0,,-2,
4314902,5218805,450.0,,-2,
3170206,3143302,449.0,262.0,-2,-2
4106902,3529005,449.0,,-2,
1504208,3543402,449.0,,-2,
4113700,2211001,449.0,,-2,
3205309,2504009,448.0,,-2,
1721000,1400100,447.0,340.0,-2,-2
4104808,3170206,447.0,,-2,
4316907,4205407,446.0,,-2,
2507507,4209102,445.0,,-2,
2504009,3205309,444.0,,-2,
2507507,1504208,443.0,232.0,-2,-2
2800308,1721000,443.0,307.0,-2,-2
2925303,2111300,443.0,,-2,
3143302,1501402,442.0,345.0,-2,-2
1600303,3549805,442.0,,-2,
4314902,5100250,441.0,,-2,
3136702,4113700,440.0,,-2,
4305108,5208707,440.0,,-2,
4115200,3543402,440.0,,-2,
2507507,3541406,439.0,,-2,
3506003,1100205,439.0,,-2,
2903201,2611606,439.0,,-2,
4209102,5107909,438.0,,-2,
3136702,2927408,438.0,,-2,
2933307,4208203,436.0,,-2,
3541406,2507507,436.0,,-2,
1721000,4104808,436.0,,-2,
3170107,5103403,436.0,,-2,
1503606,1506807,434.0,,-2,
3304557,1100122,434.0,,-2,
3170206,4104808,433.0,,-2,
3543402,1400100,433.0,,-2,
3304557,1200203,433.0,,-2,
3509502,5101803,432.0,,-2,
5003207,4106902,432.0,,-2,
1504208,2507507,431.0,248.0,-2,-2
2933307,2903201,431.0,,-2,
3541406,1100205,431.0,,-2,
1501402,1304062,431.0,,-2,
1721000,2800308,430.0,309.0,-2,-2
5103403,5101803,430.0,,79,
1100122,3304557,429.0,,-2,
2611101,5002704,428.0,224.0,-2,-2
5100250,4314902,428.0,,-2,
2800308,2408003,426.0,,-2,
3506003,2211001,426.0,,-2,
2927408,3136702,426.0,,-2,
3170107,2925303,425.0,,-2,
1400100,3170206,423.0,337.0,-2,-2
5103403,4119905,423.0,,-2,
4113700,3136702,423.0,,-2,
4119905,5300108,422.0,,-2,
2933307,4115200,421.0,,-2,
4314100,3549805,421.0,,-2,
3549805,4314100,421.0,,-2,
5003702,4205407,419.0,,-2,
2211001,2605459,418.0,297.0,-2,-2
3143302,4208203,418.0,199.0,-2,-2
1505536,1506807,418.0,,-2,
5002704,2611101,417.0,229.0,-2,-2
2925303,3170107,415.0,,-2,
3106200,5008305,414.0,,-2,
5107909,4209102,414.0,,-2,
1100205,3506003,414.0,,-2,
4208203,3529005,413.0,,-2,
3143302,3170206,412.0,256.0,-2,-2
3136702,5002704,412.0,,-2,
4208203,1504208,411.0,431.0,-2,-2
4106902,5003207,411.0,,-2,
2605459,1302603,410.0,177.0,-2,-2
5008305,3106200,410.0,,-2,
3502804,5208707,409.0,,-2,
4119905,2927408,407.0,,-2,
2913606,1501402,407.0,,-2,
1501402,3541406,406.0,,-2,
3549805,2307304,406.0,,-2,
2605459,2211001,405.0,295.0,-2,-2
2704302,1504208,405.0,333.0,-2,-2
4208203,3143302,405.0,183.0,-2,-2
1600303,1400100,405.0,298.0,-2,-2
4208807,3543402,405.0,,-2,
3136702,5103403,405.0,,-2,
5002704,3136702,404.0,,-2,
3529005,4208203,403.0,,-2,
3205309,5107909,402.0,,-2,
4205407,5003702,401.0,,-2,
3170206,2611101,400.0,242.0,-2,-2
5103403,3136702,400.0,,-2,
4108304,2913606,396.0,,-2,
1400100,1721000,395.0,314.0,-2,-2
2611101,3170206,395.0,259.0,-2,-2
5103403,3170107,395.0,,-2,
4316907,5300108,395.0,,-2,
1302603,2105302,395.0,,-2,
2307304,3549805,394.0,,-2,
2704302,3506003,394.0,,-2,
1400100,3549805,394.0,,-2,
3170206,1200401,393.0,331.0,-2,-2
3541406,1501402,393.0,,-2,
2903201,5103403,393.0,,-2,
2111300,1505536,391.0,,-2,
1100304,4104808,391.0,,-2,
1100304,3549805,391.0,,-2,
3304557,5100250,391.0,,-2,
1100049,3304557,391.0,,-2,
4115200,1400100,390.0,291.0,-2,-2
2408003,5300108,390.0,,-2,
3549805,1600303,390.0,,-2,
4113700,2913606,389.0,,-2,
3304557,2207702,389.0,,-2,
3304557,1100049,389.0,,-2,
2611101,5103403,388.0,219.0,-2,-2
3106200,4316907,386.0,,-2,
1100122,4205407,386.0,,-2,
2507507,2611606,385.0,218.0,34,33
1200401,2211001,385.0,223.0,-2,-2
3529005,5208707,385.0,,-2,
5208707,3502804,385.0,,-2,
5208707,2504009,385.0,,-2,
2111300,2925303,385.0,,-2,
4205407,1100122,385.0,,-2,
5208707,3529005,383.0,,-2,
3106200,5218805,383.0,,-2,
2903201,2304400,383.0,,-2,
5300108,4316907,383.0,,-2,
1200401,3170206,382.0,374.0,-2,-2
2211001,1200401,382.0,228.0,-2,-2
5300108,2408003,382.0,,-2,
4104808,1100304,382.0,,-2,
1506807,4115200,381.0,151.0,-2,-2
5300108,4119905,381.0,,-2,
4305108,1302603,381.0,,-2,
2507507,2105302,381.0,,-2,
1304062,2304400,381.0,,-2,
3205309,3170701,380.0,,-2,
2927408,4119905,379.0,,-2,
2933307,3549805,379.0,,-2,
1501402,2913606,379.0,,-2,
4322400,3509502,379.0,,-2,
2105302,1302603,378.0,,-2,
3170206,3136702,378.0,,-2,
5103403,2611101,377.0,199.0,-2,173
2931350,5300108,377.0,,-2,
5107909,3205309,377.0,,-2,
4113700,4314100,376.0,,-2,
5107909,3541406,376.0,,-2,
5300108,1100304,376.0,,-2,
2611101,4108304,375.0,195.0,-2,-2
2611606,1505536,375.0,,-2,
2105302,3543402,375.0,,-2,
1500602,2611606,374.0,259.0,-2,-2
1200401,1721000,373.0,195.0,-2,-2
4106902,1500602,373.0,393.0,-2,-2
5101803,3304557,373.0,,-2,
4104808,1721000,373.0,,-2,
4314100,4113700,373.0,,-2,
3549805,1100304,373.0,,-2,
1400100,1600303,372.0,234.0,-2,-2
1500602,4106902,371.0,407.0,-2,-2
4108304,2611101,371.0,174.0,-2,-2
1600303,3543402,371.0,,-2,
1100304,5300108,371.0,,-2,
3143302,4209102,370.0,,-2,
4314902,1500602,369.0,381.0,-2,-2
2105302,2507507,369.0,,-2,
3509502,4322400,369.0,,-2,
3143302,4115200,368.0,194.0,-2,-2
5100250,3304557,368.0,,-2,
4115200,3143302,367.0,175.0,-2,-2
2913606,4108304,367.0,,-2,
5218805,3106200,367.0,,-2,
4115200,1506807,366.0,152.0,-2,-2
3549805,2933307,365.0,,-2,
4305108,2507507,365.0,,-2,
2504009,5208707,365.0,,-2,
4208807,3549805,364.0,,-2,
2408102,3541406,364.0,,-2,
5002704,2933307,363.0,,-2,
4205407,4316907,362.0,,-2,
4316907,3106200,362.0,,-2,
1304062,1501402,362.0,,-2,
3541406,2408102,361.0,,-2,
2913606,2304400,361.0,,-2,
3543402,2105302,361.0,,-2,
2704302,2507507,360.0,97.0,-2,-2
4314407,4205407,360.0,,-2,
2408102,4104808,360.0,,-2,
5208707,1100304,360.0,,-2,
2927408,5107909,360.0,,-2,
2913606,4113700,359.0,,-2,
1500602,4314902,358.0,346.0,-2,-2
4104808,2408102,358.0,,-2,
5300108,2931350,358.0,,-2,
5103403,4316907,357.0,,-2,
3541406,5107909,357.0,,-2,
2933307,3170206,356.0,,-2,
4305108,4115200,355.0,,-2,
5101803,5103403,354.0,,75,
3170206,1400100,353.0,329.0,-2,-2
2111300,2504009,353.0,,-2,
4316907,5103403,353.0,,-2,
1501402,2605459,352.0,83.0,-2,-2
1505536,2611606,352.0,,-2,
2611101,2704302,351.0,205.0,-2,-2
1506807,3170206,351.0,207.0,-2,-2
4106902,3170107,351.0,,-2,
2611101,1501402,350.0,210.0,-2,-2
5103403,2504009,350.0,,-2,
2933307,5002704,348.0,,-2,
3543402,4208807,348.0,,-2,
2507507,4305108,348.0,,-2,
5100250,3205309,348.0,,-2,
4208807,4113700,347.0,,-2,
3543402,2903201,347.0,,-2,
3170206,2933307,347.0,,-2,
3170701,3205309,346.0,,-2,
3543402,1600303,346.0,,-2,
1100304,3304557,346.0,,-2,
3127701,4106902,345.0,,-2,
2611606,2507507,344.0,258.0,44,42
2408003,4314902,344.0,,-2,
2704302,2611101,342.0,149.0,-2,-2
3549805,1400100,342.0,,-2,
1721000,1600303,341.0,208.0,-2,-2
1506807,1505536,341.0,,-2,
4208203,4314407,341.0,,-2,
3205309,5100250,341.0,,-2,
2304400,2903201,341.0,,-2,
2913606,1100205,340.0,,-2,
1505536,5300108,340.0,,-2,
4314100,2704302,339.0,,-2,
2507507,2704302,338.0,78.0,-2,-2
2605459,1501402,338.0,82.0,-2,-2
5300108,1505536,338.0,,-2,
3170206,2307304,336.0,240.0,-2,-2
2611101,4115200,336.0,150.0,-2,-2
1501402,2611101,336.0,183.0,-2,-2
4209102,3143302,336.0,,-2,
2704302,4314100,336.0,,-2,
3143302,3543402,336.0,,-2,
2704302,3170107,336.0,,-2,
5002704,5100250,336.0,,-2,
1304062,2611606,336.0,,-2,
4106902,3127701,335.0,,-2,
4314100,3205309,335.0,,-2,
2504009,4205407,335.0,,-2,
2211001,3506003,335.0,,-2,
2704302,3143302,334.0,142.0,-2,-2
2800308,1600303,334.0,245.0,-2,-2
1501402,2504009,333.0,,-2,
1302603,3541406,333.0,,-2,
4204202,4115200,332.0,,-2,
1504208,2211001,331.0,81.0,-2,-2
3170107,4106902,331.0,,-2,
3529005,2704302,331.0,,-2,
3205309,4314100,331.0,,-2,
1100304,5208707,330.0,,-2,
3304557,1100304,329.0,,-2,
5107909,2927408,329.0,,-2,
4208807,3170206,328.0,,-2,
2704302,3529005,328.0,,-2,
2704302,5107909,328.0,,-2,
4115200,5100250,328.0,,-2,
3170206,1506807,327.0,194.0,-2,-2
3549805,4208807,326.0,,-2,
4115200,4305108,326.0,,-2,
3541406,2307304,326.0,,-2,
2307304,3541406,326.0,,-2,
2925303,2408102,326.0,,-2,
2504009,5103403,326.0,,-2,
5208707,3127701,326.0,,-2,
3543402,1506807,326.0,,-2,
1506807,3543402,326.0,,-2,
2307304,3170206,325.0,241.0,-2,-2
4205407,2408003,325.0,,-2,
2307304,3543402,325.0,,-2,
1600303,4204202,324.0,,-2,
5107909,2704302,324.0,,-2,
1600303,1721000,323.0,203.0,-2,-2
4314902,2408003,323.0,,-2,
3170107,2704302,323.0,,-2,
5100250,4115200,323.0,,-2,
1500602,1100205,322.0,327.0,-2,-2
4305108,2704302,322.0,,-2,
4314100,2211001,322.0,,-2,
2507507,4104808,322.0,,-2,
1500602,2927408,321.0,213.0,-2,-2
1600303,2800308,321.0,246.0,-2,-2
1506807,1503606,321.0,,-2,
2611101,2933307,321.0,,-2,
2408003,4205407,321.0,,-2,
1302603,4314100,321.0,,-2,
2408102,2105302,321.0,,-2,
2105302,1100205,321.0,,-2,
2304400,2913606,321.0,,-2,
4119905,3550308,320.0,,-2,
2933307,1501402,319.0,,-2,
1721000,3541406,319.0,,-2,
3106200,2408003,319.0,,-2,
4205407,2504009,319.0,,-2,
3143302,2704302,318.0,146.0,-2,-2
1505536,2111300,318.0,,-2,
4104808,2507507,318.0,,-2,
1100205,2913606,318.0,,-2,
5100250,5002704,317.0,,-2,
2507507,2611101,316.0,175.0,-2,-2
4314902,3127701,316.0,,-2,
1200401,2800308,315.0,231.0,-2,-2
4208203,1400100,315.0,339.0,-2,-2
2611101,2507507,314.0,169.0,-2,-2
4106902,4322400,314.0,,-2,
2105302,4115200,313.0,,-2,
3543402,3143302,313.0,,-2,
1100205,2105302,313.0,,-2,
1100205,1500602,311.0,320.0,-2,-2
2605459,5103403,311.0,308.0,-2,-2
2800308,3541406,311.0,,-2,
2903201,4115200,311.0,,-2,
3550308,4119905,310.0,,-2,
5103403,2605459,309.0,295.0,-2,-2
1600303,4113700,309.0,,-2,
3543402,2307304,309.0,,-2,
4115200,2611101,308.0,121.0,-2,-2
3543402,3170206,308.0,,-2,
3506003,5002704,308.0,,-2,
1100304,3205309,308.0,,-2,
2925303,3502804,307.0,,-2,
5100250,4209102,307.0,,-2,
2105302,2408102,307.0,,-2,
1302603,2611101,306.0,178.0,-2,-2
2408102,2925303,306.0,,-2,
1721000,1200401,305.0,157.0,-2,-2
3170206,3543402,304.0,,-2,
1500602,1503606,304.0,,72,
1100205,4314100,304.0,,-2,
3136702,4204202,304.0,,-2,
5002704,3506003,302.0,,-2,
2211001,4314100,302.0,,-2,
4208203,5003702,301.0,,-2,
3170107,2913606,300.0,,-2,
1506807,4113700,300.0,,-2,
3541406,1721000,299.0,,-2,
2408003,5002704,299.0,,-2,
3127701,4314902,299.0,,-2,
3205309,1100304,299.0,,-2,
4115200,2304251,298.0,,-2,
2105302,3170206,298.0,,-2,
4115200,4314100,298.0,,-2,
4314100,5107909,298.0,,-2,
2913606,3170107,296.0,,-2,
4113700,4208807,295.0,,-2,
2504009,1501402,295.0,,-2,
5103403,2903201,294.0,,-2,
1100122,4115200,294.0,,-2,
4314902,1100304,292.0,,-2,
1501402,2933307,291.0,,-2,
4314100,1100205,291.0,,-2,
3205309,2903201,290.0,,-2,
3541406,2800308,290.0,,-2,
4314100,4115200,290.0,,-2,
2800308,2611101,289.0,86.0,-2,-2
2408102,3143302,289.0,283.0,-2,-2
2507507,1506807,288.0,135.0,-2,-2
1302603,3143302,288.0,208.0,-2,-2
2605459,5002704,288.0,139.0,-2,-2
3549805,4115200,288.0,,-2,
3541406,1302603,288.0,,-2,
3506003,2408102,288.0,,-2,
2211001,2504009,287.0,,-2,
2704302,2800308,286.0,99.0,-2,56
3106200,5101803,286.0,,-2,
3304557,5101803,286.0,,-2,
4205407,2903201,286.0,,-2,
1304062,1506807,286.0,,-2,
4113700,1600303,286.0,,-2,
2800308,1200401,285.0,231.0,-2,-2
5002704,2605459,285.0,140.0,-2,-2
1721000,4209102,285.0,,-2,
4322400,4106902,285.0,,-2,
4317509,3509502,285.0,,-2,
1100049,5002704,285.0,,-2,
1506807,2507507,284.0,110.0,-2,-2
3506003,2925303,284.0,,-2,
4205407,4322400,284.0,,-2,
2105302,1501402,284.0,,-2,
2800308,2704302,283.0,82.0,-2,43
4115200,3549805,283.0,,-2,
2903201,3205309,283.0,,-2,
3502804,2925303,283.0,,-2,
4115200,2105302,283.0,,-2,
4204202,3136702,283.0,,-2,
3170206,2105302,283.0,,-2,
5002704,1100049,283.0,,-2,
2304251,4115200,282.0,,-2,
2925303,1200401,282.0,,-2,
3549805,1200401,282.0,,-2,
2504009,2111300,281.0,,-2,
4115200,1100122,281.0,,-2,
1600303,3170206,280.0,256.0,-2,-2
2704302,4208807,280.0,,-2,
2927408,1500602,279.0,205.0,-2,-2
1503606,1500602,279.0,,74,
2408003,4106902,279.0,,-2,
1100205,3529005,279.0,,-2,
2611101,1302603,278.0,200.0,-2,-2
2605459,4108304,278.0,43.0,-2,-2
4106902,2408003,278.0,,-2,
2307304,4209102,278.0,,-2,
5002704,2408003,278.0,,-2,
4115200,4204202,278.0,,-2,
2105302,2211001,278.0,,-2,
2207702,3304557,277.0,,-2,
2925303,3506003,276.0,,-2,
4322400,4205407,276.0,,-2,
4209102,5100250,276.0,,-2,
2903201,4205407,276.0,,-2,
3170206,1600303,275.0,248.0,-2,-2
4314100,1302603,275.0,,-2,
1400100,2800308,274.0,226.0,-2,-2
4108304,2605459,274.0,33.0,-2,-2
2507507,3502804,274.0,,-2,
4305108,2211001,273.0,,-2,
2408003,5208707,273.0,,-2,
2933307,2704302,273.0,,-2,
2933307,2611101,272.0,,-2,
2704302,4305108,272.0,,-2,
3143302,2408102,271.0,254.0,-2,-2
2304400,1500602,271.0,90.0,-2,-2
5208707,2408003,271.0,,-2,
2211001,3541406,269.0,,-2,
4209102,1721000,269.0,,-2,
3127701,5208707,269.0,,-2,
4115200,1200401,268.0,233.0,-2,-2
1200401,2925303,268.0,,-2,
2304400,3136702,268.0,,-2,
1100304,4314902,268.0,,-2,
3502804,2507507,267.0,,-2,
3143302,4113700,266.0,,-2,
4205407,1505536,266.0,,-2,
1506807,2704302,265.0,165.0,-2,-2
2111300,3541406,263.0,,-2,
5003702,4208203,263.0,,-2,
1200401,4115200,262.0,262.0,-2,-2
2504009,1600303,262.0,,-2,
3170206,4208807,262.0,,-2,
2408003,3106200,262.0,,-2,
3143302,1302603,261.0,204.0,-2,-2
2111300,4104808,261.0,,-2,
4305108,4106902,261.0,,-2,
2304400,5107909,261.0,,-2,
2611606,1304062,261.0,,-2,
2925303,2507507,260.0,,-2,
3541406,2211001,260.0,,-2,
5002704,2504009,260.0,,-2,
2304400,1304062,260.0,,-2,
5003702,2611606,259.0,,-2,
2611101,2800308,258.0,115.0,-2,-2
2211001,1504208,258.0,86.0,-2,-2
4305108,3170206,258.0,,-2,
2611606,1100049,258.0,,-2,
4208203,4322400,257.0,,-2,
4205407,3170107,257.0,,-2,
2704302,2913606,257.0,,-2,
1200401,3549805,257.0,,-2,
2211001,4305108,256.0,,-2,
3541406,2111300,256.0,,-2,
