cod_mun,pib,PIB_agro,PIB_ind,PIB_serv,PIB_pub,hierarquia,nome_hierarquia,CGT,CI,CGP,indice_atracao,ia_vestuario,ia_moveis,ia_saude_bm,ia_saude_a,ia_ensino_sup,ia_cultura,ia_esporte,ia_aeroporto,ia_jornal,ia_transporte,num_leitos
3159209,169895,52044,22294,51189,34912,5,Centro Local,1.64345267648619,1.64345267648619,0.0,1149.80141661414,0.0,480.566666666666,0.0,0.0,0.0,2280.66666666667,1119.11666666666,0.0,0.0,7617.66416614143,4.79162023623802
4210407,169754,12798,29007,79810,31409,5,Centro Local,,2.06818586174616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4321329,169753,60719,8264,55146,33853,5,Centro Local,,1.54406804435028,,1869.38860625153,117.633333333334,0.0,0.0,0.0,0.0,5980.57333333334,7226.13999999999,0.0,0.0,5369.53939584865,0.0
1101609,169743,78953,4850,16249,64415,5,Centro Local,,1.30102999566398,,1387.87342672414,0.0,233.266666666666,0.0,0.0,0.0,0.0,2659.23333333334,0.0,0.0,10986.2342672414,1.23880312559558
3203809,169477,20786,8318,68112,63193,5,Centro Local,,1.6232492903979,,4923.8830174216,2392.14666666667,0.0,0.0,0.0,0.0,22961.0333333333,15444.3,0.0,0.0,8441.35017421602,2.73259596616786
2100303,169252,31990,9705,38559,81625,5,Centro Local,1.23044892137827,1.23044892137827,0.0,7127.3109937838,0.0,0.0,0.0,0.0,0.0,30107.7333333333,0.0,0.0,0.0,41165.3766045048,0.950498060983956
3304607,169029,14850,8214,46991,90106,5,Centro Local,,1.44715803134222,,1481.72406384621,0.0,0.0,353.7,0.0,93.26,9642.13281306334,2122.2,0.0,0.0,2605.94782539872,7.58375731976577
1300201,168978,62482,5264,20560,78761,5,Centro Local,1.0,1.0,0.0,382.583333333334,0.0,0.0,0.0,0.0,0.0,2801.33333333333,641.916666666668,0.0,0.0,0.0,1.54336865932709
2705002,168869,27680,3733,42277,90731,5,Centro Local,1.14612803567824,1.14612803567824,0.0,3433.59889038378,1509.76666666667,0.0,0.0,0.0,0.0,2713.23333333333,8662.7,0.0,0.0,19615.461381755,1.42709902481567
3143609,168745,131464,1703,17474,14897,5,Centro Local,,1.25527250510331,,234.483660515752,0.0,0.0,0.0,0.0,0.0,2344.83660515752,0.0,0.0,0.0,0.0,0.0
5208400,168466,21347,21175,66998,42748,5,Centro Local,,1.47712125471966,,157.07,0.0,0.0,0.0,0.0,0.0,254.533333333333,1316.16666666667,0.0,0.0,0.0,1.60156597562061
1502004,168392,69125,4507,21874,70069,5,Centro Local,1.14612803567824,1.14612803567824,0.0,5091.37656917646,0.0,0.0,662.6,0.0,331.3,18102.5503822997,9892.59887962824,0.0,0.0,20416.1750277202,0.852296940253985
4121109,168357,71886,6068,55690,23972,5,Centro Local,,1.30102999566398,,225.143666666667,0.0,0.0,0.0,0.0,0.0,318.466666666667,1932.97,0.0,0.0,0.0,0.0
4305173,168316,57797,8683,45248,47726,5,Centro Local,,1.63346845557959,,3530.6591786618,745.4,869.633333333336,0.0,0.0,0.0,2631.03333333334,3044.65,0.0,22362.2833333333,5653.59178661803,0.0
3121209,168281,71935,9619,44530,36123,5,Centro Local,,1.46239799789896,,55.7516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.516129032258,2.67681036911806
2304954,168281,16384,10772,50103,82561,5,Centro Local,,1.56820172406699,,2765.18726210047,0.0,0.0,0.0,0.0,0.0,1105.73763647559,2512.09090909091,0.0,0.0,22962.9062447771,0.491084919915382
2500700,168193,9396,6401,59294,78767,5,Centro Local,1.60205999132796,1.60205999132796,0.0,2750.56257747971,3261.05,2573.95,71.2666666666668,0.0,0.0,6340.52333333333,4593.99333333333,0.0,0.0,7970.28711036093,1.56067108856808
3131505,168167,45800,10735,63817,39053,5,Centro Local,,1.73239375982297,,2798.71983820929,257.500000000001,51.4999999999999,0.0,0.0,0.0,805.766666666667,752.766666666667,0.0,20384.9666666667,5734.69838209287,1.7930072716406
2106607,168125,8577,7235,48781,96318,5,Centro Local,1.77815125038364,1.47712125471966,0.301029995663981,7518.29668231612,0.0,0.0,13356.8333333333,12271.8166666667,1400.05,25640.2833333333,13341.9166666667,0.0,0.0,3921.69014084506,2.11215231295553
4211108,167974,49742,15798,57227,34766,5,Centro Local,,1.64345267648619,,1683.29856646042,670.666666666666,268.266666666666,402.4,0.0,0.0,933.966666666666,268.266666666666,0.0,0.0,14289.4189979375,2.65700483091787
4100301,167967,59237,8979,53726,36392,5,Centro Local,,1.64345267648619,,102.585813953488,0.0,0.0,0.0,0.0,0.0,832.3,0.0,0.0,0.0,193.558139534884,0.0
1501105,167841,53708,5401,21159,84542,5,Centro Local,,0.954242509439325,,825.153092373538,0.0,0.0,0.0,0.0,3396.36666666666,0.0,961.966666666666,0.0,0.0,3730.47164088565,0.499850044986504
2516102,167758,17261,10785,60889,66799,5,Centro Local,1.5910646070265,1.5910646070265,0.0,7974.20801868024,4353.5,23836.1333333333,3155.2,0.0,0.0,9516.03333333334,13043.9533333333,0.0,0.0,18145.5388626932,1.48277953764238
2927309,167687,62726,9122,36890,53867,5,Centro Local,,1.20411998265592,,297.786229257074,0.0,0.0,0.0,0.0,0.0,2977.86229257074,0.0,0.0,0.0,0.0,0.58203453404902
4303301,167499,61694,8990,59955,26129,5,Centro Local,,1.53147891704226,,515.073787313433,1132.0,777.000000000001,726.75,499.5,0.0,471.749999999999,0.0,0.0,0.0,616.432835820897,8.23723228995058
5214408,167449,24858,42067,51176,32180,5,Centro Local,,1.54406804435028,,639.434509566464,0.0,0.0,0.0,0.0,0.0,540.416666666666,1518.18333333333,0.0,0.0,4294.39147551773,1.7734426956329
2605400,167413,4042,17168,55187,80053,5,Centro Local,1.64345267648619,1.64345267648619,0.0,2166.1747710573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20383.4825028502,0.77227093081361
2911402,167411,72371,10767,28267,50121,5,Centro Local,,0.903089986991944,,2764.86030105187,0.0,0.0,0.0,0.0,0.0,0.0,655.166666666666,0.0,0.0,26993.436343852,0.0
2703106,167305,30597,4986,39297,88527,5,Centro Local,1.57978359661681,1.27875360095283,0.301029995663981,7860.39806257608,895.333333333333,0.0,0.0,0.0,0.0,4423.64999999999,0.0,0.0,0.0,73284.9972924275,0.545830246793247
4112207,167289,77477,6391,46797,29047,5,Centro Local,,1.25527250510331,,1006.56787052764,382.3,1076.46666666667,277.666666666667,0.0,0.0,955.750000000001,1495.0,0.0,0.0,5523.69907564674,0.0
4214409,167178,74740,17632,35470,31022,5,Centro Local,,1.5910646070265,,3377.64302153476,0.0,0.0,0.0,0.0,0.0,0.0,550.383333333334,0.0,0.0,33226.0468820142,0.0
3156403,167160,99316,13949,31152,17999,5,Centro Local,,1.25527250510331,,2587.32178362573,0.0,0.0,0.0,0.0,0.0,17864.0433333333,92.6,0.0,0.0,7227.11228070174,0.0
5106182,167117,49342,38236,27177,41423,5,Centro Local,,1.55630250076729,,137.860928961749,132.433333333333,397.3,0.0,0.0,132.433333333333,0.0,0.0,0.0,0.0,716.44262295082,0.919399325773828
2924504,167047,12236,70429,25514,48347,5,Centro Local,,1.41497334797082,,1520.70094582368,0.0,0.0,0.0,0.0,0.0,2775.16666666667,3989.2,0.0,0.0,7949.27982860711,1.47837871134656
1303304,167040,44472,8902,23551,86676,5,Centro Local,1.27875360095283,1.27875360095283,0.0,4704.22997344411,0.0,0.0,0.0,0.0,0.0,7675.95000000002,12623.2,0.0,0.0,26623.2441788855,1.22835519277252
2913408,167008,15686,43269,37939,55327,5,Centro Local,1.30102999566398,1.30102999566398,0.0,3567.66232854864,0.0,0.0,0.0,0.0,0.0,3964.8,11638.9333333333,0.0,0.0,20072.8899521531,1.8554062699936
4308409,166408,56723,15074,52694,32431,5,Centro Local,,1.63346845557959,,370.923758389262,0.0,0.0,0.0,0.0,0.0,527.866666666666,1055.73333333333,0.0,0.0,2125.63758389262,4.02084884586746
3512704,166351,25388,7415,87066,21935,5,Centro Local,,1.46239799789896,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2707503,166151,48874,2728,40579,69543,5,Centro Local,1.53147891704225,1.23044892137827,0.301029995663981,3047.90631620966,0.0,0.0,0.0,0.0,0.0,1365.03333333333,4087.26666666667,0.0,0.0,24131.5125863107,0.0
3170503,166047,27350,35675,48069,40384,5,Centro Local,,1.25527250510331,,1537.8369051591,873.769098186738,219.846666666667,0.0,0.0,0.0,1573.87576150728,6410.24789560065,0.0,0.0,6230.0,0.0
4201505,165972,39630,26889,53899,33026,5,Centro Local,,1.66275783168157,,661.159835616438,0.0,3333.8,425.199999999999,0.0,0.0,0.0,327.1,0.0,106.3,2419.19835616438,3.72656340980552
4314076,165939,70300,17252,34954,30834,5,Centro Local,,1.61278385671974,,769.181062843339,347.9,579.833333333335,231.933333333333,0.0,850.400000000001,115.966666666667,0.0,0.0,1043.7,4522.07729510005,0.0
3162559,165871,36463,23714,51998,42651,5,Centro Local,,1.44715803134222,,2929.84373268921,530.266666666667,711.45,0.0,0.0,0.0,18412.59,7761.33999999999,0.0,0.0,1815.58695652174,0.0
3200136,165778,29864,22982,53363,45740,5,Centro Local,1.69897000433602,1.69897000433602,0.0,5153.56488941676,0.0,0.0,0.0,0.0,0.0,10957.5166666667,28247.2166666666,0.0,286.3,12044.6155608343,0.0
4215307,165762,22758,44378,55508,32240,5,Centro Local,,1.55630250076729,,625.096666666667,262.133333333333,1034.03333333333,0.0,0.0,0.0,196.6,4758.2,0.0,0.0,0.0,4.0650406504065
2610400,165676,13564,5580,51173,85083,5,Centro Local,1.46239799789896,1.46239799789896,0.0,706.245842068485,0.0,0.0,0.0,0.0,0.0,3396.86666666668,2865.16666666667,0.0,0.0,94.1792452830188,1.32335493291959
4101309,165598,90186,10751,26722,32535,5,Centro Local,,1.34242268082221,,1194.25190178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11942.5190178571,0.268781077812122
2929701,165579,56151,9138,33534,61258,5,Centro Local,,1.14612803567824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27265322744858
4100103,165048,73341,8840,42999,34103,5,Centro Local,,1.61278385671974,,351.950952380952,451.333333333332,451.333333333332,0.0,0.0,0.0,1311.2,338.5,0.0,0.0,967.142857142858,2.93059810843213
4108650,164999,81898,5109,39356,30193,5,Centro Local,,1.25527250510331,,29.4140740740741,0.0,0.0,0.0,0.0,0.0,65.2833333333335,214.35,0.0,0.0,0.0,0.0
4203709,164999,6474,27986,68462,49024,5,Centro Local,,1.86332286012046,,1168.03906040912,0.0,1812.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9868.19060409124,1.65562913907285
5006358,164972,40173,8246,29716,80469,5,Centro Local,,1.43136376415899,,184.3,0.0,0.0,0.0,0.0,0.0,0.0,1843.0,0.0,0.0,0.0,0.711845102505695
5108857,164962,61551,43612,29091,20423,5,Centro Local,,1.07918124604762,,122.723333333333,0.0,0.0,0.0,0.0,0.0,312.566666666666,522.666666666668,0.0,0.0,392.0,2.46229609110496
3120508,164960,37245,37314,43291,39281,5,Centro Local,1.44715803134222,1.44715803134222,0.0,806.714892480308,0.0,0.0,0.0,0.0,0.0,1858.94,2677.35,0.0,0.0,3530.85892480308,3.8019107038409
2507101,164841,25505,5645,46658,79630,5,Centro Local,,1.0,,1997.4229963876,148.143333333333,0.0,1428.78761980528,0.0,0.0,3865.54639146841,1087.8,0.0,0.0,12923.6000893876,0.972920382682017
2201507,164696,11026,6167,45207,94278,5,Centro Local,1.83250891270624,1.53147891704226,0.301029995663981,4631.02413283734,0.0,0.0,0.0,0.0,0.0,8672.70000000001,1308.63333333333,0.0,0.0,33521.0223583479,0.85801686189659
1400456,164518,7151,8161,29967,114623,5,Centro Local,1.44715803134222,1.14612803567824,0.301029995663981,7287.89662128088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65591.0695915279,0.834403080872914
4126108,164270,47148,33019,43517,28624,5,Centro Local,,1.25527250510331,,467.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4674.5,0.0
4306056,164032,59440,9192,49883,35879,5,Centro Local,,1.72427586960079,,3589.57911129171,0.0,0.0,0.0,0.0,0.0,0.0,5604.46666666667,0.0,0.0,30291.3244462505,0.0
2700706,164009,18625,14605,52779,67983,5,Centro Local,1.27875360095283,1.27875360095283,0.0,3661.60699853319,6552.29999999999,5000.33333333333,669.6,881.333333333335,596.083333333333,3436.23333333333,12547.2666666667,0.0,0.0,4875.86798679868,1.89650501219182
2704401,163981,30356,4074,46154,78067,5,Centro Local,1.32221929473392,1.32221929473392,0.0,710.525,357.666666666666,715.333333333334,0.0,0.0,0.0,2010.75,4021.50000000001,0.0,0.0,0.0,1.60876778442512
3515608,163967,63102,14062,54863,23490,5,Centro Local,,2.08278537031645,,1168.84222222222,0.0,0.0,0.0,0.0,0.0,92.8999999999999,0.0,0.0,11461.3333333333,0.0,0.0
2610202,163836,7152,5298,44772,101040,5,Centro Local,1.43136376415899,1.43136376415899,0.0,2297.56074951895,0.0,0.0,0.0,0.0,0.0,5000.15,2404.1,0.0,0.0,15121.0241618561,0.981428355730032
3529807,163743,26325,21767,61949,43702,5,Centro Local,,1.30102999566398,,1466.16087419825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14661.6087419825,0.389135341271694
2102200,163732,21044,7081,46852,82497,5,Centro Local,1.20411998265592,1.20411998265592,0.0,3185.28270324822,1631.85,1631.85,0.0,0.0,0.0,6112.4,3891.05,0.0,0.0,15400.394329234,1.22561893756347
3114006,163651,20383,26303,56233,46538,5,Centro Local,,1.72427586960079,,2312.06404081245,0.0,0.0,310.049514598477,0.0,0.0,3748.13333333333,0.0,0.0,0.0,19062.4575601927,2.272925955066
2313005,163393,24175,18332,53597,59142,5,Centro Local,1.64345267648619,1.64345267648619,0.0,4355.06436797378,3305.4,8970.30000000001,798.75,0.0,0.0,6276.28333333333,15213.2166666667,0.0,0.0,8986.69367973777,1.42146410803127
1101005,163371,83992,4373,14634,55613,5,Centro Local,,1.43136376415899,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71772699197035
2932606,163105,19575,36053,45132,49307,5,Centro Local,1.60205999132796,1.60205999132796,0.0,1715.16324756772,108.866666666667,0.0,1082.26666666667,0.0,0.0,1082.26666666667,8128.74000000001,0.0,0.0,6749.49247567719,2.04191940423999
5202502,162664,56735,7679,50830,37326,5,Centro Local,,1.41497334797082,,3878.49944444444,192.033333333333,1218.7,513.333333333334,0.0,476.583333333333,28744.8166666667,6916.36666666666,0.0,0.0,0.0,1.55682407887909
4212700,162321,69097,11995,45249,27949,5,Centro Local,,1.41497334797082,,346.547459165154,0.0,0.0,0.0,0.0,0.0,0.0,583.5,0.0,0.0,2881.97459165154,2.679618154413
3165008,162191,28066,27975,53850,41047,5,Centro Local,,1.69019608002851,,232.857600849257,0.0,0.0,0.0,0.0,0.0,879.9,0.0,0.0,619.733333333332,828.942675159236,4.12012451931881
4320552,162111,40758,26596,52059,29066,5,Centro Local,,1.69897000433602,,1800.826,951.293333333332,885.033333333334,0.0,0.0,0.0,7697.66666666668,8474.26666666667,0.0,0.0,0.0,0.0
4315404,162085,66088,4405,40270,45035,5,Centro Local,,1.53147891704226,,490.736672537694,136.266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4771.10005871027,3.38336080506637
4104055,162034,99617,5707,29589,21604,5,Centro Local,,1.20411998265592,,9.032,0.0,0.0,0.0,0.0,0.0,90.32,0.0,0.0,0.0,0.0,0.0
1703909,161635,96435,7690,21540,31068,5,Centro Local,,1.47712125471966,,919.420915032677,0.0,0.0,0.0,0.0,0.0,871.4,1188.6,0.0,0.0,7134.20915032678,0.0
2912301,161612,57817,6991,37300,53264,5,Centro Local,,1.57978359661681,,9540.67023594711,0.0,0.0,895.599999999999,0.0,423.6,78934.9772478451,4241.18999999999,0.0,0.0,6831.66226713005,1.29934414057666
4211405,161263,27193,43464,54079,22887,5,Centro Local,,1.70757017609794,,947.328845315903,230.75,1226.05,1775.5,0.0,0.0,0.0,2055.16666666667,0.0,1301.13333333333,2606.05882352941,7.88675429726997
1303700,161023,30211,4657,24278,98098,5,Centro Local,1.34242268082221,1.04139268515823,0.301029995663981,7662.40401282088,6504.53333333333,1998.9,16853.5833333333,0.0,310.166666666667,13261.0833333334,18548.9666666667,0.0,0.0,11484.4027820546,2.36729491031594
2926509,160957,65180,8567,29129,54472,5,Centro Local,,1.07918124604762,,392.266666666667,0.0,0.0,0.0,0.0,0.0,0.0,3530.4,0.0,0.0,0.0,0.33685912551371
2306108,160528,15074,17494,42830,76851,5,Centro Local,1.50514997831991,1.50514997831991,0.0,3201.19223222206,0.0,0.0,0.0,0.0,0.0,0.0,12246.6166666667,0.0,0.0,19664.0538037021,0.874890638670166
3147709,160431,14215,39675,48268,32428,5,Centro Local,1.65321251377534,1.65321251377534,0.0,559.296787878788,723.2,0.0,1205.33333333334,0.0,0.0,1722.93333333333,1284.04666666667,0.0,0.0,657.454545454545,3.69822485207101
2901205,160376,14679,8533,55583,74085,5,Centro Local,1.90308998699194,1.60205999132796,0.301029995663981,2831.11762906573,2124.96666666666,0.0,941.056666666664,0.0,0.0,5096.95,6711.73333333333,0.0,0.0,11918.0061705372,1.81378476420798
3137106,160260,46694,30770,41432,31108,5,Centro Local,,1.46239799789896,,1115.40137917541,0.0,0.0,0.0,0.0,315.133333333333,0.0,2131.47,0.0,0.0,7726.19710319749,1.18001835584109
5200605,160143,48494,9572,63801,28964,5,Centro Local,1.20411998265592,1.20411998265592,0.0,2975.35870848564,170.8,0.0,0.0,0.0,2555.63333333333,10070.6635539939,7660.40333333333,0.0,0.0,7955.35919236811,2.24927229425774
3149705,160127,11033,44887,49262,42018,5,Centro Local,,1.6232492903979,,474.729465726818,0.0,0.0,0.0,0.0,0.0,1218.93333333333,0.0,0.0,0.0,3528.36132393484,0.0
4120853,159949,67843,18321,42452,20661,5,Centro Local,,1.56820172406699,,36.62,0.0,0.0,0.0,0.0,0.0,0.0,366.2,0.0,0.0,0.0,0.0
5006259,159891,74486,10070,34933,28503,5,Centro Local,,1.20411998265592,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54699771978718
4211058,159818,44813,24437,41252,41961,5,Centro Local,,1.77815125038364,,622.900756013744,0.0,0.0,0.0,0.0,0.0,0.0,4839.86666666665,0.0,0.0,1389.14089347079,1.62866449511401
2923209,159429,13100,7257,63190,64949,5,Centro Local,1.84509804001426,1.54406804435028,0.301029995663981,2891.97617327053,0.0,0.0,0.0,0.0,0.0,14866.36,1434.66666666667,0.0,0.0,11893.3449017021,0.595292609213298
4104105,159421,48344,20727,46175,33584,5,Centro Local,,1.6232492903979,,1012.82831178136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.099999999999,9499.18311781364,0.0
2108702,159408,17135,9251,53536,72469,5,Centro Local,,1.41497334797082,,4865.94931869025,3259.7,3661.33333333334,1830.66666666666,457.666666666666,1079.93333333333,12102.7666666667,21168.1666666667,0.0,0.0,1877.94386821233,1.62082059831435
3152709,159284,36477,35671,43176,33584,5,Centro Local,1.51851393987789,1.51851393987789,0.0,2183.49737318261,8086.48619615101,0.0,894.482503742391,0.0,0.0,5261.53965231876,5441.03245278472,0.0,0.0,2151.43292682926,3.34112930170398
5102793,159101,37270,8241,43220,57639,5,Centro Local,,1.46239799789896,,2059.18971288215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20591.8971288215,0.0
2917805,158940,53786,5990,29822,59687,5,Centro Local,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3525607,158879,99083,5112,30461,21476,5,Centro Local,,1.17609125905568,,1188.16585129098,494.800000000001,0.0,0.0,0.0,0.0,0.0,500.683275272149,0.0,0.0,10886.1752376376,0.0
2908002,158871,30735,8579,53066,61266,5,Centro Local,1.7481880270062,1.44715803134222,0.301029995663981,2343.21999101695,1855.33333333333,742.133333333332,1960.46666666667,0.0,0.0,715.333333333333,7417.20000000001,0.0,0.0,8869.07325248591,2.46305418719212
1200138,158741,80236,3086,16149,57091,5,Centro Local,,1.14612803567824,,3733.36071539642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34782.3543037363,0.0
3506904,158687,23066,22600,60301,43960,5,Centro Local,,1.84509804001426,,1505.97446767225,0.0,0.0,0.0,0.0,0.0,3417.25,1797.75,0.0,0.0,9844.7446767225,0.0
4216404,158591,56277,12344,51659,30884,5,Centro Local,,2.10037054511756,,1105.92727700555,0.0,0.0,0.0,0.0,0.0,915.75,927.248199456162,0.0,6774.18831267127,2442.08625792812,0.0
4119202,158405,68527,19234,37059,28772,5,Centro Local,,1.50514997831991,,2056.09,0.0,0.0,3696.46666666667,267.733333333333,0.0,7572.11666666666,8885.11666666666,0.0,0.0,0.0,4.2674253200569
3204252,158259,37420,10613,41152,63030,5,Centro Local,,1.69019608002851,,1524.73615768463,0.0,0.0,0.0,0.0,866.066666666666,4070.78333333333,4325.46666666667,0.0,0.0,5985.04491017964,1.4247150569886
4107801,158242,61157,14831,49197,23530,5,Centro Local,,1.47712125471966,,248.633880689521,0.0,0.0,0.0,0.0,0.0,440.171155006869,699.566666666666,0.0,0.0,1346.60098522167,0.0
2700607,157937,17662,13121,79720,38999,5,Centro Local,,1.25527250510331,,1408.18749663526,0.0,0.0,0.0,0.0,0.0,5192.5,0.0,0.0,0.0,7917.15746971735,0.0
2904050,157859,51532,8518,37770,54343,5,Centro Local,,1.41497334797082,,1901.94813512004,0.0,370.466666666666,0.0,0.0,0.0,4233.33333333333,8543.36666666666,0.0,0.0,4318.64321608041,0.961711847087816
3158300,157788,49319,10784,56777,30609,5,Centro Local,,1.47712125471966,,2562.07594575939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25620.7594575939,0.0
4322905,157721,80972,8138,39410,24399,5,Centro Local,,1.44715803134222,,387.213529411765,46.7999999999999,0.0,0.0,0.0,0.0,0.0,897.6,0.0,0.0,2927.73529411765,10.3626943005181
4201703,157707,7076,36589,67531,32747,5,Centro Local,,1.8750612633917,,2630.59255578002,1073.52,1878.66,0.0,0.0,0.0,0.0,1150.2,0.0,383.4,21820.1455578002,0.0
4323200,157616,70315,8387,50050,19265,5,Centro Local,,1.50514997831991,,566.852641025642,0.0,0.0,0.0,0.0,0.0,2288.38333333333,3004.02,0.0,0.0,376.123076923077,0.0
3500550,157569,43748,11749,61600,31977,5,Centro Local,,1.50514997831991,,2015.23632098565,149.266666666667,0.0,0.0,0.0,0.0,1107.2,0.0,0.0,0.0,18895.8965431898,0.0
4118857,157489,73825,12813,36097,28093,5,Centro Local,,1.50514997831991,,3818.67287475002,0.0,0.0,0.0,0.0,98.96,298.906666666666,287.333333333334,0.0,0.0,37501.5287475001,0.0
2702355,157421,22884,7076,39188,84124,5,Centro Local,1.39794000867204,1.39794000867204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331551245389365
4110201,157235,48558,12350,40978,46806,5,Centro Local,,1.69897000433602,,829.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8299.99999999999,0.0
1300409,157193,25638,6081,26730,96059,5,Centro Local,1.23044892137827,1.23044892137827,0.0,6520.06843488648,0.0,0.0,814.533333333333,0.0,407.266666666668,21044.3333333333,15547.0666666667,0.0,0.0,23828.6451612903,0.950153486332407
2105153,157041,16414,38020,37159,46268,5,Centro Local,,0.903089986991944,,1274.10111111111,0.0,0.0,0.0,0.0,0.0,4394.63333333333,8284.49999999999,0.0,0.0,0.0,2.63795807785541
