Origem,Destino,Mes,passageiros,cod_origem,cod_destino,Ano
CAMPINAS/SP,MARILIA/SP,7,2808.0,3509502.0,3529005.0,2019
CAMPINAS/SP,MARILIA/SP,8,2650.0,3509502.0,3529005.0,2019
CAMPINAS/SP,MARILIA/SP,9,2721.0,3509502.0,3529005.0,2019
CAMPINAS/SP,MARILIA/SP,10,3174.0,3509502.0,3529005.0,2019
CAMPINAS/SP,MARILIA/SP,11,2283.0,3509502.0,3529005.0,2019
CAMPINAS/SP,MARILIA/SP,12,2790.0,3509502.0,3529005.0,2019
CAMPINAS/SP,MARINGA/PR,1,5503.0,3509502.0,4115200.0,2019
CAMPINAS/SP,MARINGA/PR,2,5919.0,3509502.0,4115200.0,2019
CAMPINAS/SP,MARINGA/PR,3,5746.0,3509502.0,4115200.0,2019
CAMPINAS/SP,MARINGA/PR,4,6186.0,3509502.0,4115200.0,2019
CAMPINAS/SP,MARINGA/PR,5,4673.0,3509502.0,4115200.0,2019
CAMPINAS/SP,MARINGA/PR,6,4510.0,3509502.0,4115200.0,2019
CAMPINAS/SP,MARINGA/PR,7,5322.0,3509502.0,4115200.0,2019
CAMPINAS/SP,MARINGA/PR,8,4810.0,3509502.0,4115200.0,2019
CAMPINAS/SP,MARINGA/PR,9,6256.0,3509502.0,4115200.0,2019
CAMPINAS/SP,MARINGA/PR,10,6802.0,3509502.0,4115200.0,2019
CAMPINAS/SP,MARINGA/PR,11,6322.0,3509502.0,4115200.0,2019
CAMPINAS/SP,MARINGA/PR,12,6177.0,3509502.0,4115200.0,2019
CAMPINAS/SP,NAVEGANTES/SC,1,10600.0,3509502.0,4211306.0,2019
CAMPINAS/SP,NAVEGANTES/SC,2,8683.0,3509502.0,4211306.0,2019
CAMPINAS/SP,NAVEGANTES/SC,3,9551.0,3509502.0,4211306.0,2019
CAMPINAS/SP,NAVEGANTES/SC,4,9757.0,3509502.0,4211306.0,2019
CAMPINAS/SP,NAVEGANTES/SC,5,10767.0,3509502.0,4211306.0,2019
CAMPINAS/SP,NAVEGANTES/SC,6,9921.0,3509502.0,4211306.0,2019
CAMPINAS/SP,NAVEGANTES/SC,7,10002.0,3509502.0,4211306.0,2019
CAMPINAS/SP,NAVEGANTES/SC,8,10812.0,3509502.0,4211306.0,2019
CAMPINAS/SP,NAVEGANTES/SC,9,9389.0,3509502.0,4211306.0,2019
CAMPINAS/SP,NAVEGANTES/SC,10,10742.0,3509502.0,4211306.0,2019
CAMPINAS/SP,NAVEGANTES/SC,11,11029.0,3509502.0,4211306.0,2019
CAMPINAS/SP,NAVEGANTES/SC,12,8256.0,3509502.0,4211306.0,2019
CAMPINAS/SP,PALMAS/TO,1,1472.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PALMAS/TO,2,363.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PALMAS/TO,3,290.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PALMAS/TO,4,215.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PALMAS/TO,5,246.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PALMAS/TO,6,324.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PALMAS/TO,7,87.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PALMAS/TO,8,136.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PALMAS/TO,9,125.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PALMAS/TO,10,79.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PALMAS/TO,11,74.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PALMAS/TO,12,123.0,3509502.0,1721000.0,2019
CAMPINAS/SP,PARNAIBA/PI,1,381.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PARNAIBA/PI,2,293.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PARNAIBA/PI,3,398.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PARNAIBA/PI,4,187.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PARNAIBA/PI,5,320.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PARNAIBA/PI,6,433.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PARNAIBA/PI,7,415.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PARNAIBA/PI,8,397.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PARNAIBA/PI,9,387.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PARNAIBA/PI,10,304.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PARNAIBA/PI,11,402.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PARNAIBA/PI,12,465.0,3509502.0,2207702.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,1,4546.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,2,5699.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,3,6131.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,4,6020.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,5,4674.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,6,5194.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,7,4887.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,8,4714.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,9,4868.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,10,5300.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,11,5776.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PASSO FUNDO/RS,12,5017.0,3509502.0,4314100.0,2019
CAMPINAS/SP,PETROLINA/PE,1,2296.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PETROLINA/PE,2,2588.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PETROLINA/PE,3,2275.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PETROLINA/PE,4,3343.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PETROLINA/PE,5,3428.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PETROLINA/PE,6,3874.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PETROLINA/PE,7,4441.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PETROLINA/PE,8,3800.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PETROLINA/PE,9,4057.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PETROLINA/PE,10,134.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PETROLINA/PE,11,555.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PETROLINA/PE,12,805.0,3509502.0,2611101.0,2019
CAMPINAS/SP,PONTA GROSSA/MG,5,788.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PONTA GROSSA/MG,6,781.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PONTA GROSSA/PR,1,667.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PONTA GROSSA/PR,2,688.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PONTA GROSSA/PR,3,781.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PONTA GROSSA/PR,4,635.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PONTA GROSSA/PR,7,952.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PONTA GROSSA/PR,8,776.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PONTA GROSSA/PR,9,700.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PONTA GROSSA/PR,10,694.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PONTA GROSSA/PR,11,901.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PONTA GROSSA/PR,12,893.0,3509502.0,4119905.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,1,21922.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,2,27547.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,3,26148.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,4,27954.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,5,28629.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,6,28033.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,7,26284.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,8,28351.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,9,27401.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,10,28422.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,11,27315.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO ALEGRE/RS,12,23481.0,3509502.0,4314902.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,1,4851.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,2,1984.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,3,1793.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,4,2029.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,5,1991.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,6,3000.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,7,6173.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,8,2633.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,9,2215.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,10,1920.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,11,2160.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO SEGURO/BA,12,4882.0,3509502.0,2925303.0,2019
CAMPINAS/SP,PORTO VELHO/RO,1,1284.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PORTO VELHO/RO,2,908.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PORTO VELHO/RO,3,744.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PORTO VELHO/RO,4,667.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PORTO VELHO/RO,5,677.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PORTO VELHO/RO,6,659.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PORTO VELHO/RO,7,717.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PORTO VELHO/RO,8,712.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PORTO VELHO/RO,9,504.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PORTO VELHO/RO,10,729.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PORTO VELHO/RO,11,662.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PORTO VELHO/RO,12,723.0,3509502.0,1100205.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,1,3399.0,3509502.0,3541406.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,2,4095.0,3509502.0,3541406.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,3,3866.0,3509502.0,3541406.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,4,3509.0,3509502.0,3541406.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,5,4343.0,3509502.0,3541406.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,6,3662.0,3509502.0,3541406.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,7,3945.0,3509502.0,3541406.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,8,3650.0,3509502.0,3541406.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,9,3419.0,3509502.0,3541406.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,10,4806.0,3509502.0,3541406.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,11,3291.0,3509502.0,3541406.0,2019
CAMPINAS/SP,PRESIDENTE PRUDENTE/SP,12,4196.0,3509502.0,3541406.0,2019
CAMPINAS/SP,RECIFE/PE,1,21993.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RECIFE/PE,2,20380.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RECIFE/PE,3,23061.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RECIFE/PE,4,22705.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RECIFE/PE,5,24549.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RECIFE/PE,6,23721.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RECIFE/PE,7,22552.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RECIFE/PE,8,22387.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RECIFE/PE,9,22352.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RECIFE/PE,10,21374.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RECIFE/PE,11,22004.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RECIFE/PE,12,24086.0,3509502.0,2611606.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,1,8189.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,2,7301.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,3,7551.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,4,8002.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,5,7891.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,6,7559.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,7,8974.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,8,8430.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,9,7867.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,10,8583.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,11,7415.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIBEIRAO PRETO/SP,12,7510.0,3509502.0,3543402.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,1,37835.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,2,39437.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,3,40866.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,4,42473.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,5,41738.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,6,42164.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,7,42148.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,8,43118.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,9,42326.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,10,46113.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,11,42703.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO DE JANEIRO/RJ,12,42882.0,3509502.0,3304557.0,2019
CAMPINAS/SP,RIO LARGO/AL,1,10282.0,3509502.0,2707701.0,2019
CAMPINAS/SP,RIO LARGO/AL,2,6282.0,3509502.0,2707701.0,2019
CAMPINAS/SP,RIO LARGO/AL,3,7134.0,3509502.0,2707701.0,2019
